lat,long
14.5,-50.0
15.2,-50.0
16.2,-49.9
17.3,-50.0
18.4,-50.2
19.2,-50.3
19.8,-50.5
20.5,-50.6
21.3,-50.8
22.1,-50.9
22.6,-50.9
22.8,-50.9
23.2,-50.9
23.9,-50.9
24.6,-51.2
25.3,-51.5
26.6,-52.3
30.0,-71.2
30.0,-71.5
29.9,-71.8
29.9,-71.9
29.7,-71.7
29.8,-71.4
29.9,-71.1
29.8,-71.0
29.8,-70.9
30.1,-70.9
30.4,-70.9
30.8,-70.8
31.5,-70.4
32.6,-69.5
34.2,-67.8
36.3,-65.5
39.8,-61.6
44.0,-58.5
48.0,-56.5
50.0,-56.0
51.0,-53.5
52.0,-50.5
28.9,-36.7
28.1,-37.9
27.2,-39.2
26.4,-40.1
25.8,-40.7
25.4,-41.2
25.3,-41.7
25.5,-42.1
25.8,-42.5
26.2,-43.0
26.7,-43.5
27.1,-43.7
27.4,-43.8
27.8,-43.8
28.2,-43.5
28.6,-43.1
29.0,-42.6
29.4,-42.0
29.9,-41.4
30.3,-41.0
30.6,-40.8
30.9,-40.8
31.1,-41.0
31.3,-41.2
31.6,-41.5
32.0,-41.7
32.4,-41.9
32.9,-42.1
33.3,-42.3
33.6,-42.6
33.7,-42.9
33.7,-43.5
33.6,-44.1
33.4,-44.9
33.6,-45.8
33.9,-46.9
34.8,-47.8
36.4,-47.8
38.2,-47.6
40.2,-46.6
42.5,-45.0
45.0,-42.6
17.8,-86.6
18.1,-86.9
18.4,-86.8
18.8,-86.4
19.1,-85.7
19.7,-85.5
20.2,-85.4
20.9,-85.1
21.7,-85.1
22.7,-85.2
23.7,-85.8
24.6,-86.2
25.6,-86.4
26.6,-86.5
27.7,-86.6
29.0,-86.3
30.0,-85.5
30.2,-85.4
31.5,-84.5
32.8,-83.2
34.1,-81.7
35.6,-80.0
36.5,-77.7
37.3,-75.0
39.1,-70.6
41.1,-66.1
43.1,-61.5
44.8,-55.7
46.4,-48.2
47.6,-40.7
48.4,-33.1
48.8,-26.1
48.6,-20.7
47.5,-16.4
45.9,-13.5
44.4,-11.4
42.8,-10.3
41.2,-10.0
24.0,-95.4
24.1,-94.2
24.6,-93.7
25.3,-93.2
26.3,-92.8
26.8,-92.0
27.3,-91.4
28.1,-91.2
29.2,-91.0
29.4,-90.9
30.4,-90.9
32.0,-91.0
33.6,-91.9
13.7,-74.8
13.9,-76.2
14.0,-77.7
14.0,-79.3
14.2,-81.1
14.6,-83.0
14.7,-83.3
15.2,-84.6
15.8,-86.1
16.3,-87.7
16.5,-88.4
16.7,-89.4
17.0,-90.8
17.3,-91.9
17.5,-92.8
17.2,-93.3
13.4,-59.8
13.6,-61.2
13.9,-62.6
14.0,-64.0
14.1,-65.5
14.2,-66.9
14.2,-68.1
14.0,-69.3
13.8,-70.4
13.5,-71.2
13.4,-71.9
13.4,-72.5
13.4,-73.1
13.4,-73.3
13.5,-73.5
13.7,-73.9
14.0,-74.3
14.2,-74.7
14.5,-75.0
14.9,-75.0
15.4,-75.0
15.9,-74.9
16.6,-74.6
17.5,-74.4
18.3,-74.3
18.4,-74.3
19.3,-74.3
20.1,-74.3
20.7,-74.4
21.4,-74.8
22.2,-75.4
23.0,-76.0
23.8,-76.7
24.7,-77.5
25.7,-78.3
26.7,-79.0
27.7,-79.7
28.9,-80.3
29.7,-80.7
30.7,-80.6
31.6,-80.6
32.1,-80.5
32.5,-79.9
33.0,-79.5
33.5,-79.0
33.9,-77.3
34.7,-76.0
35.0,-74.5
35.2,-72.8
35.3,-71.1
12.5,-54.0
13.2,-56.4
14.1,-58.3
14.8,-60.3
15.2,-62.2
15.3,-64.0
15.8,-65.7
16.7,-67.2
17.7,-68.5
18.4,-69.3
18.9,-69.8
19.9,-71.2
20.5,-72.7
20.9,-73.4
21.3,-74.0
22.1,-75.1
22.9,-75.9
23.6,-76.7
24.3,-77.5
24.4,-77.7
24.8,-78.3
25.3,-78.9
25.9,-79.2
26.6,-79.5
27.4,-79.6
28.2,-79.7
29.1,-79.9
30.1,-80.0
31.2,-79.7
32.8,-79.1
33.9,-78.5
35.0,-78.1
37.7,-76.8
40.9,-75.1
44.0,-73.1
46.7,-71.8
9.5,-19.8
9.6,-21.0
9.9,-22.6
10.2,-24.5
10.1,-26.2
9.9,-27.8
9.9,-29.3
10.1,-30.1
10.1,-32.6
10.0,-34.2
9.8,-36.2
9.7,-38.2
22.2,-95.7
22.6,-95.2
23.2,-94.5
24.1,-93.0
25.2,-91.2
26.4,-89.4
27.8,-87.8
28.6,-87.1
29.3,-86.4
30.2,-85.4
31.2,-84.2
33.1,-81.7
35.1,-79.1
37.0,-76.7
37.5,-74.5
17.6,-78.5
17.6,-78.8
17.5,-79.0
17.5,-79.2
17.5,-79.4
17.4,-79.6
16.9,-79.6
16.3,-79.7
16.0,-79.8
15.8,-79.9
15.7,-79.9
16.2,-80.3
16.6,-81.1
16.6,-81.8
17.0,-82.2
17.3,-82.8
17.4,-83.4
17.9,-84.0
18.1,-84.7
18.3,-85.2
18.6,-85.5
19.1,-85.8
19.5,-86.1
20.1,-86.4
20.3,-86.7
20.6,-86.8
20.6,-86.8
20.8,-86.9
20.8,-87.0
21.0,-87.1
21.3,-87.1
21.6,-87.0
21.8,-86.8
22.4,-86.1
23.1,-85.4
24.0,-84.3
25.0,-83.1
25.9,-81.7
26.2,-81.0
28.0,-78.8
30.1,-76.0
33.3,-72.0
36.8,-67.9
40.5,-63.5
42.5,-60.0
44.0,-57.5
45.0,-55.0
45.5,-52.0
31.5,-49.2
31.6,-50.0
31.4,-50.8
31.4,-51.5
31.1,-52.5
30.8,-53.5
30.1,-54.2
29.7,-53.8
30.0,-52.7
30.8,-51.9
31.4,-51.3
31.9,-50.6
32.5,-49.8
33.2,-48.9
33.9,-47.9
34.3,-47.1
34.5,-46.2
34.5,-45.0
34.5,-43.7
34.3,-42.3
34.4,-41.1
34.3,-39.8
34.3,-38.8
34.2,-37.8
34.0,-36.7
33.8,-35.5
33.7,-34.6
33.4,-33.8
33.1,-33.7
32.3,-33.7
31.6,-34.2
30.8,-34.9
30.1,-36.0
29.4,-37.1
28.7,-38.1
28.2,-38.8
27.4,-39.3
26.5,-40.0
25.9,-40.5
25.5,-40.6
25.1,-40.4
24.7,-40.1
24.7,-39.2
31.5,-54.9
31.2,-55.1
30.9,-55.5
30.7,-55.9
30.3,-56.2
29.7,-56.3
28.9,-56.3
28.1,-56.3
27.3,-56.4
26.4,-56.6
25.7,-56.3
25.5,-55.9
25.4,-55.6
25.3,-55.4
25.2,-55.2
25.5,-54.9
26.2,-54.7
27.3,-55.3
28.3,-56.3
28.7,-57.7
28.9,-58.7
29.3,-59.6
29.5,-60.4
30.2,-60.9
30.8,-61.3
31.5,-61.5
32.2,-61.6
32.9,-61.6
33.7,-61.6
34.9,-61.7
36.1,-62.0
36.8,-62.1
37.4,-61.3
38.6,-59.7
40.3,-57.6
42.0,-55.2
43.3,-51.8
45.0,-46.9
47.2,-41.2
49.5,-34.7
52.1,-28.5
13.3,-43.6
13.8,-44.7
13.8,-45.7
13.4,-46.0
13.5,-46.4
13.9,-46.7
14.4,-47.4
14.5,-48.4
14.6,-49.3
14.8,-49.9
15.1,-50.4
15.5,-51.1
16.0,-52.0
16.1,-53.2
16.1,-54.1
16.1,-54.9
16.7,-55.6
17.1,-56.6
17.3,-57.7
17.6,-58.9
18.0,-60.1
29.1,-85.4
29.7,-86.1
30.4,-86.7
30.7,-87.7
12.3,-29.0
12.7,-30.1
13.1,-31.2
13.5,-32.1
13.9,-32.9
14.4,-33.3
14.8,-33.5
15.3,-33.7
15.8,-33.9
12.7,-19.7
12.7,-20.1
12.8,-20.4
13.0,-20.4
13.1,-20.2
13.2,-20.0
13.7,-19.7
14.5,-19.4
15.5,-19.7
16.5,-20.3
17.4,-21.0
18.3,-21.8
19.0,-23.0
19.4,-24.4
20.3,-86.8
21.5,-86.9
22.5,-87.4
22.5,-88.5
22.5,-89.7
22.5,-91.0
22.1,-92.2
21.3,-93.1
20.2,-93.6
20.2,-94.0
20.4,-94.3
20.8,-94.6
20.9,-95.0
21.0,-95.4
21.2,-95.7
21.6,-95.7
21.5,-95.7
21.3,-95.6
21.1,-95.5
21.1,-95.3
21.1,-94.9
21.1,-94.5
21.2,-94.2
21.2,-93.7
21.4,-93.4
21.7,-93.1
22.0,-92.7
22.3,-92.3
22.6,-92.1
23.0,-91.7
23.3,-91.5
23.8,-91.0
24.3,-90.5
24.8,-90.1
25.3,-89.6
25.4,-88.8
25.6,-88.0
26.0,-87.3
26.4,-86.7
29.6,-74.3
30.5,-74.4
31.5,-74.5
32.4,-74.6
33.3,-74.6
34.3,-74.5
35.3,-74.3
36.0,-74.1
36.7,-74.0
37.4,-74.0
38.2,-74.0
39.2,-73.7
40.3,-73.0
40.8,-72.5
41.3,-71.8
27.4,-87.7
27.6,-87.8
27.8,-87.6
27.8,-87.2
27.8,-86.3
27.6,-85.8
27.7,-85.1
28.1,-84.4
28.3,-84.2
27.9,-83.9
27.7,-83.5
27.9,-82.8
28.4,-81.8
29.2,-80.4
30.0,-79.5
30.5,-79.2
30.8,-78.5
31.3,-77.9
31.7,-77.1
32.1,-76.5
32.5,-75.9
32.9,-75.3
15.1,-49.2
16.1,-50.5
17.0,-51.9
17.6,-53.4
18.0,-54.6
18.3,-55.7
18.7,-56.8
19.0,-57.9
19.3,-59.1
19.6,-60.3
20.0,-61.4
20.3,-62.2
20.5,-62.9
20.6,-63.5
20.7,-64.1
20.9,-64.9
21.0,-65.7
20.9,-66.7
20.6,-67.6
20.3,-68.5
20.2,-69.4
20.1,-70.5
20.2,-71.7
31.1,-62.2
30.9,-61.9
30.8,-61.6
30.8,-61.4
30.8,-61.2
30.8,-61.0
30.9,-60.8
31.2,-60.8
31.6,-60.9
32.2,-60.9
33.2,-60.9
34.3,-60.7
35.7,-60.3
35.8,-63.4
35.4,-63.1
34.8,-62.8
34.1,-62.7
33.4,-62.7
32.5,-62.7
31.6,-62.7
31.1,-62.9
30.8,-63.1
30.6,-63.3
30.4,-63.6
30.3,-63.9
30.2,-64.5
30.1,-65.3
30.0,-66.2
29.9,-67.1
29.7,-68.0
29.5,-69.0
29.5,-70.0
29.6,-71.0
29.7,-72.0
29.9,-72.9
30.1,-73.6
30.8,-73.8
31.6,-73.7
32.5,-73.4
33.6,-72.7
35.4,-71.8
37.6,-70.9
39.4,-71.0
40.7,-71.3
41.2,-71.6
41.3,-71.8
41.5,-72.0
41.8,-73.0
41.7,-74.4
41.6,-74.2
41.5,-73.8
41.4,-72.7
41.9,-71.2
42.2,-69.6
42.3,-67.3
11.2,-29.6
11.4,-30.7
11.5,-31.9
11.6,-33.0
11.6,-34.1
11.7,-35.3
12.1,-36.4
12.2,-37.6
12.4,-38.8
12.5,-40.1
12.4,-41.3
12.2,-42.5
11.7,-43.8
11.3,-45.0
10.9,-46.1
10.7,-47.2
10.5,-48.6
10.5,-50.1
10.4,-51.7
10.3,-53.3
10.3,-54.9
10.5,-56.6
10.7,-58.0
11.0,-59.5
11.3,-60.9
11.7,-62.3
11.9,-63.5
11.9,-64.9
10.7,-31.7
11.1,-33.1
11.5,-34.5
12.1,-35.8
12.8,-37.3
13.5,-38.7
14.2,-40.0
14.8,-41.1
15.5,-42.1
16.1,-43.2
16.7,-44.3
17.4,-45.4
37.0,-39.8
36.6,-40.7
35.8,-41.5
34.8,-41.9
34.3,-42.4
34.0,-42.9
33.9,-43.4
33.6,-43.9
33.1,-44.4
32.5,-44.8
31.8,-44.9
31.5,-44.5
31.4,-43.9
31.5,-42.8
31.9,-41.6
32.5,-40.3
33.2,-38.8
33.8,-37.1
34.3,-35.2
34.4,-33.2
34.3,-31.4
34.2,-30.1
34.1,-28.9
33.9,-28.0
33.5,-27.5
32.8,-27.3
32.0,-27.3
31.1,-27.5
30.4,-27.9
30.0,-28.5
29.9,-29.2
29.9,-29.9
29.8,-30.6
29.6,-31.4
29.5,-32.3
29.6,-33.2
29.7,-34.0
30.1,-34.7
30.8,-35.0
12.0,-39.0
21.8,-56.8
22.2,-60.0
23.5,-62.0
25.0,-60.5
26.4,-59.2
28.6,-54.8
29.2,-50.5
29.9,-49.1
30.7,-47.5
31.3,-44.7
31.4,-44.0
31.6,-43.5
31.7,-43.0
31.8,-42.9
33.6,-43.1
43.1,-35.9
45.7,-32.8
49.8,-24.3
39.0,-35.0
37.9,-35.0
37.0,-35.5
36.5,-36.0
37.0,-36.5
37.4,-37.2
37.5,-38.0
37.4,-39.0
37.3,-40.0
37.2,-41.2
37.0,-42.5
36.8,-44.1
36.7,-45.7
37.0,-47.0
37.2,-47.7
37.8,-48.2
38.6,-48.5
39.6,-48.8
40.6,-48.9
41.7,-48.8
42.9,-48.3
44.2,-47.7
45.7,-46.9
47.5,-46.3
49.5,-46.0
51.5,-46.0
53.5,-46.0
55.6,-45.5
56.9,-44.0
57.0,-42.0
57.0,-40.0
57.0,-37.0
56.5,-31.4
56.0,-26.0
14.4,-47.3
15.4,-49.6
16.1,-51.6
16.6,-53.4
16.8,-55.5
16.9,-57.5
17.0,-59.4
17.1,-61.1
17.1,-61.8
17.1,-62.6
17.1,-62.8
17.4,-64.4
17.7,-65.9
17.9,-67.4
18.2,-68.8
18.4,-70.0
18.5,-70.3
18.8,-72.3
19.4,-74.3
19.8,-76.0
20.0,-76.6
20.2,-77.8
20.8,-79.7
21.5,-81.5
22.3,-83.3
22.8,-84.8
23.4,-86.2
24.1,-87.5
24.9,-88.9
25.6,-90.2
26.4,-91.4
27.3,-92.5
28.5,-93.0
29.8,-93.3
31.2,-93.3
32.8,-92.9
34.4,-92.5
35.4,-92.0
36.1,-91.2
37.0,-90.0
37.5,-88.0
38.3,-84.8
11.0,-81.3
11.4,-81.8
11.8,-82.3
12.3,-82.8
12.6,-83.3
12.9,-83.6
13.2,-83.8
13.6,-83.9
14.1,-84.0
14.7,-83.9
15.4,-83.9
16.1,-84.0
16.8,-84.0
17.7,-84.0
18.7,-84.1
19.5,-84.5
20.1,-85.3
20.9,-85.8
21.9,-86.2
23.0,-86.5
24.4,-87.5
26.3,-88.3
27.9,-88.6
28.5,-88.7
28.9,-88.7
29.8,-88.6
30.1,-88.3
30.3,-88.0
30.6,-87.2
30.6,-86.3
30.8,-85.5
9.4,-24.2
9.7,-25.5
10.1,-26.6
10.4,-27.6
10.7,-28.6
11.0,-29.6
11.3,-30.7
11.6,-31.8
12.0,-32.9
12.3,-33.9
12.6,-34.9
12.9,-35.7
13.2,-36.4
13.4,-37.0
13.7,-37.6
14.1,-38.4
14.6,-39.4
15.1,-40.6
15.6,-41.9
16.2,-43.1
16.9,-44.4
17.8,-45.6
18.8,-46.5
19.7,-47.3
20.5,-48.1
20.9,-48.7
21.3,-48.9
21.4,-48.5
21.4,-47.9
21.1,-47.4
20.9,-47.2
20.6,-47.2
20.3,-47.2
19.9,-46.9
19.7,-46.4
19.7,-45.7
20.0,-45.2
20.5,-45.0
21.0,-45.0
21.4,-45.0
21.8,-45.1
22.2,-45.2
22.6,-45.5
23.1,-45.8
23.6,-46.2
24.0,-46.7
24.3,-47.2
24.5,-47.7
24.6,-48.1
24.5,-48.7
24.1,-49.3
16.5,-78.9
17.4,-79.5
18.3,-80.2
19.4,-80.9
20.4,-81.7
21.5,-82.6
22.4,-83.2
22.6,-83.5
23.5,-84.7
24.4,-85.7
25.6,-86.6
26.7,-87.6
27.6,-88.7
28.5,-89.6
29.1,-90.2
29.2,-90.4
29.9,-90.6
30.6,-90.8
31.5,-90.9
32.2,-90.5
33.0,-90.0
33.8,-89.4
34.4,-88.4
35.1,-87.1
35.8,-85.5
36.7,-83.6
37.7,-81.5
39.0,-78.5
39.8,-75.6
40.6,-72.8
41.4,-69.7
43.3,-67.2
45.4,-64.7
46.6,-63.6
47.5,-62.7
48.6,-62.4
48.8,-63.1
48.7,-63.9
47.6,-63.9
46.6,-63.5
23.5,-72.7
24.2,-73.2
25.7,-73.7
26.2,-74.1
28.9,-72.6
29.3,-72.3
30.0,-72.0
33.7,-68.2
35.2,-65.5
38.0,-60.5
46.0,-35.0
14.0,-82.1
14.2,-82.7
14.8,-83.0
15.0,-83.2
15.7,-83.2
16.5,-83.1
17.2,-83.0
17.9,-82.9
18.4,-82.9
18.9,-83.7
19.2,-84.3
19.4,-85.0
19.9,-86.0
20.0,-86.7
20.0,-87.0
20.0,-87.6
20.0,-88.1
19.9,-89.1
19.7,-90.0
19.5,-90.8
19.5,-91.5
19.5,-92.2
19.7,-92.6
20.1,-92.8
20.5,-93.1
21.0,-93.6
21.4,-93.9
21.8,-93.9
22.2,-93.9
22.3,-93.8
22.3,-93.3
21.8,-92.9
21.4,-92.4
21.0,-91.9
20.6,-91.6
20.4,-91.5
20.3,-91.7
20.3,-92.0
20.4,-92.2
20.6,-92.4
20.9,-92.6
21.2,-92.9
21.3,-93.1
21.5,-93.3
21.8,-93.6
22.2,-94.2
22.3,-94.7
22.3,-95.1
22.4,-95.4
22.3,-95.5
22.3,-95.6
22.4,-95.6
22.0,-95.5
21.5,-95.5
20.5,-95.5
19.5,-96.0
25.0,-47.5
26.4,-47.1
27.7,-46.6
28.7,-45.9
29.6,-45.2
30.2,-44.5
30.7,-43.9
31.1,-43.1
31.5,-42.2
31.9,-40.8
32.5,-39.0
33.7,-37.0
35.3,-34.9
37.8,-32.1
9.8,-50.8
10.3,-51.8
10.9,-52.8
11.5,-53.9
12.2,-55.1
12.9,-56.1
13.5,-57.1
14.1,-58.1
14.9,-58.9
15.7,-59.5
16.3,-60.2
16.8,-61.1
17.1,-61.7
17.2,-62.0
17.6,-62.7
18.1,-63.8
18.4,-64.6
18.5,-64.8
19.0,-65.3
19.4,-65.8
19.9,-66.1
20.5,-65.9
21.1,-65.6
22.0,-65.2
23.0,-64.8
24.0,-64.3
25.2,-63.8
26.6,-63.1
28.0,-62.2
29.7,-61.1
32.2,-59.8
34.9,-58.1
37.9,-55.8
40.0,-51.8
19.4,-94.5
19.6,-95.0
19.7,-95.7
19.7,-96.4
19.7,-96.7
19.7,-97.7
27.3,-59.0
27.4,-60.2
27.5,-61.3
27.7,-62.4
27.9,-63.4
28.3,-64.3
29.1,-64.9
29.8,-65.5
30.9,-65.7
32.4,-65.8
34.2,-65.6
36.2,-65.1
38.3,-63.8
9.3,-33.5
10.0,-34.9
10.6,-36.0
11.1,-37.0
11.6,-37.9
12.0,-38.8
12.2,-40.0
12.2,-41.3
12.5,-42.6
13.1,-43.9
13.7,-45.2
14.1,-46.7
14.4,-48.3
14.7,-49.9
15.1,-51.5
15.5,-53.2
15.9,-54.9
16.1,-56.4
16.4,-57.8
16.7,-58.9
17.2,-59.9
17.9,-60.8
18.6,-61.8
19.4,-62.9
20.3,-64.0
21.2,-65.3
22.2,-66.5
23.3,-67.6
24.3,-68.6
25.4,-69.4
26.5,-69.5
27.2,-69.4
27.6,-69.1
27.7,-68.3
27.4,-67.4
26.8,-66.7
26.3,-66.2
25.8,-65.8
25.4,-65.6
25.1,-65.7
24.9,-65.9
24.8,-66.3
25.0,-66.9
25.4,-67.6
25.8,-68.2
26.3,-69.0
26.8,-69.9
27.2,-70.7
27.7,-71.4
28.2,-71.8
28.6,-72.0
29.1,-72.0
29.8,-72.0
30.5,-71.9
31.2,-71.8
31.9,-71.6
32.7,-71.4
33.5,-71.2
34.2,-71.2
34.9,-71.4
35.6,-71.6
36.3,-71.7
37.0,-71.5
37.6,-71.2
38.1,-70.8
38.7,-70.2
39.2,-69.4
39.4,-68.5
39.7,-68.1
39.7,-68.0
39.5,-68.0
39.5,-68.2
39.6,-68.6
39.7,-69.0
39.7,-69.1
39.7,-69.3
39.5,-69.6
39.1,-69.7
38.7,-69.1
38.7,-68.7
38.9,-68.4
38.9,-68.0
38.7,-68.2
38.7,-68.7
38.7,-69.2
13.7,-81.7
14.2,-82.0
14.8,-82.1
15.4,-82.0
16.1,-81.9
16.8,-81.8
17.4,-81.7
18.0,-81.6
18.6,-81.4
19.0,-81.0
19.4,-80.4
19.8,-79.6
20.2,-78.8
20.7,-78.0
20.7,-78.0
21.0,-77.7
21.3,-77.8
21.6,-77.9
21.8,-77.9
22.1,-77.8
22.4,-77.7
22.5,-77.6
22.4,-77.5
22.1,-77.6
21.8,-77.9
21.3,-78.3
20.9,-78.8
20.8,-79.7
21.0,-80.7
21.4,-81.7
22.1,-82.8
22.8,-83.8
23.8,-84.7
25.0,-85.5
26.8,-85.9
28.9,-85.6
12.4,-38.0
13.6,-38.7
15.0,-39.6
16.3,-40.5
17.4,-41.2
18.2,-41.8
18.9,-42.1
19.5,-42.2
20.2,-42.0
21.0,-41.5
21.8,-40.6
22.7,-39.4
23.5,-37.8
25.4,-45.3
26.4,-45.3
27.1,-46.5
27.4,-48.0
27.1,-49.9
25.9,-51.1
25.4,-52.0
25.4,-53.1
25.7,-54.8
25.5,-56.4
25.5,-57.5
25.7,-58.1
26.2,-58.5
27.0,-58.5
28.0,-58.4
29.0,-58.0
30.3,-57.3
31.7,-56.0
33.0,-54.6
35.4,-52.4
38.0,-50.5
40.7,-48.7
43.4,-46.9
46.0,-44.7
48.2,-41.8
50.3,-38.6
52.3,-35.5
53.4,-33.1
54.2,-30.4
55.3,-26.8
56.6,-23.1
57.9,-19.6
58.9,-17.1
59.8,-14.5
60.8,-12.1
62.4,-9.1
13.5,-32.5
13.3,-33.6
13.1,-34.9
12.8,-36.0
12.6,-37.2
12.5,-38.4
12.4,-39.6
12.5,-40.8
12.7,-42.2
13.0,-43.8
13.3,-45.3
13.8,-46.7
14.3,-47.8
15.0,-48.9
15.6,-50.1
16.6,-51.2
17.4,-52.0
18.2,-52.8
19.1,-53.5
19.7,-54.3
20.3,-55.1
21.0,-55.7
21.8,-56.4
22.4,-56.8
23.0,-57.2
23.8,-57.2
24.7,-56.9
25.8,-56.8
27.0,-56.7
28.4,-56.2
29.8,-55.3
31.3,-54.0
32.6,-52.6
34.1,-50.4
35.9,-47.5
37.5,-45.1
38.9,-42.4
40.0,-39.5
41.3,-36.1
42.5,-33.7
43.7,-32.0
44.8,-30.3
45.1,-28.5
15.9,-82.0
16.4,-83.0
16.7,-83.2
17.3,-83.3
18.5,-83.4
19.8,-83.6
20.7,-83.6
21.0,-83.6
21.3,-82.9
22.4,-82.4
22.7,-82.5
23.1,-82.6
23.8,-82.2
24.4,-81.8
24.6,-81.6
25.1,-81.3
25.3,-81.1
26.1,-80.6
27.0,-80.2
27.8,-80.1
28.6,-79.9
29.4,-79.8
30.2,-79.8
31.2,-79.7
32.2,-79.0
33.4,-77.4
34.8,-75.2
35.4,-74.4
36.8,-71.6
39.0,-67.4
41.5,-61.0
44.9,-51.5
48.0,-48.0
51.0,-45.0
12.9,-33.5
13.6,-34.5
14.6,-35.5
15.6,-36.8
16.6,-38.4
17.2,-39.8
17.7,-40.5
18.2,-41.6
18.8,-42.8
19.3,-43.5
19.7,-44.2
20.2,-45.0
20.8,-46.0
21.3,-47.2
21.8,-48.3
22.2,-49.9
22.4,-50.9
22.5,-52.0
22.4,-52.9
22.4,-53.7
22.4,-54.8
22.4,-55.7
22.3,-56.5
22.4,-57.2
22.8,-58.1
23.3,-59.3
23.9,-60.4
24.7,-61.7
25.4,-62.9
26.3,-63.8
27.2,-65.1
27.9,-66.3
28.4,-67.1
28.9,-67.7
29.6,-68.2
30.0,-69.0
30.8,-69.4
31.6,-69.9
32.1,-70.2
33.1,-70.1
34.0,-70.0
34.9,-69.5
35.7,-68.7
36.3,-67.7
36.5,-66.5
36.6,-65.1
36.6,-64.0
36.6,-63.0
36.5,-62.0
36.5,-61.3
36.5,-60.6
36.9,-59.1
37.6,-57.3
38.6,-55.0
40.3,-52.3
43.3,-48.9
15.0,-59.0
16.0,-60.6
16.8,-62.2
17.5,-63.7
17.8,-64.6
17.9,-65.0
18.1,-65.8
18.2,-65.9
18.9,-67.0
19.3,-68.0
19.7,-68.8
20.1,-69.7
20.4,-70.6
20.7,-71.2
21.0,-71.9
21.3,-72.5
21.9,-73.3
22.4,-74.0
22.7,-74.3
23.5,-75.1
24.1,-75.9
24.7,-76.2
25.4,-76.6
26.5,-77.2
27.7,-77.3
28.8,-77.3
30.0,-77.4
31.1,-77.5
32.1,-77.1
33.4,-76.8
34.7,-76.6
35.5,-76.3
36.7,-75.7
38.1,-75.0
39.4,-74.4
40.3,-74.1
40.6,-74.0
42.5,-73.1
44.2,-72.1
46.5,-69.5
49.1,-66.7
51.3,-63.8
53.0,-60.0
31.3,-58.3
30.7,-58.7
30.0,-59.0
29.2,-59.1
28.6,-59.2
28.4,-59.4
28.4,-59.8
28.5,-60.1
28.7,-60.3
28.9,-60.4
29.3,-60.6
29.7,-60.8
30.2,-61.1
30.8,-61.0
31.3,-60.7
32.0,-60.9
32.4,-60.8
32.8,-60.5
33.0,-60.0
32.9,-59.8
32.7,-59.9
32.3,-60.2
31.7,-61.0
31.1,-61.7
30.6,-62.4
30.5,-63.2
30.6,-64.0
30.9,-64.7
31.4,-65.0
32.3,-64.9
33.9,-64.2
35.8,-62.2
37.4,-59.8
38.8,-57.0
40.0,-54.0
40.9,-50.4
41.7,-46.8
42.3,-43.0
42.8,-39.0
43.2,-35.0
12.5,-35.0
12.9,-36.1
13.3,-37.3
13.7,-38.5
13.9,-39.4
14.4,-40.0
15.4,-40.2
16.5,-40.3
17.4,-40.5
18.1,-41.0
18.9,-41.7
20.0,-42.5
21.0,-43.2
21.7,-43.6
22.3,-44.1
22.8,-44.9
23.5,-45.7
24.4,-46.6
25.4,-47.6
26.6,-48.6
27.9,-49.5
29.3,-50.2
31.0,-50.9
32.8,-51.6
34.4,-51.7
36.2,-51.2
14.9,-41.0
14.9,-42.7
14.8,-44.1
14.7,-45.4
14.6,-46.6
14.7,-47.5
14.9,-48.4
14.8,-49.5
14.5,-51.1
14.3,-52.6
14.4,-53.6
14.6,-54.3
14.7,-55.1
14.9,-55.7
15.2,-57.0
15.4,-58.3
15.6,-59.6
15.8,-60.4
16.1,-61.2
16.1,-62.0
16.1,-62.8
16.1,-63.6
16.1,-64.1
16.1,-64.5
16.3,-65.0
16.6,-65.6
17.1,-66.1
18.0,-66.9
18.3,-67.8
18.9,-68.4
19.5,-68.9
20.1,-69.5
20.9,-70.1
21.6,-70.6
22.3,-71.1
23.0,-71.4
23.9,-71.8
24.7,-71.8
25.9,-71.5
27.2,-71.4
29.0,-70.9
31.0,-70.3
33.3,-69.5
35.9,-68.4
38.5,-67.1
42.0,-65.2
44.3,-63.3
44.8,-62.5
45.5,-61.5
46.3,-59.1
46.0,-55.0
46.0,-54.0
45.0,-50.0
26.8,-86.3
27.6,-88.5
26.8,-91.7
27.5,-91.7
28.7,-91.4
29.8,-91.6
31.7,-89.4
33.8,-87.1
34.5,-84.8
34.8,-80.2
13.3,-54.5
13.5,-54.9
13.9,-55.1
14.4,-55.3
14.9,-55.5
15.6,-55.7
16.2,-55.8
16.7,-55.9
17.2,-56.2
17.5,-56.4
17.7,-56.6
17.9,-56.8
18.1,-57.0
18.5,-57.2
18.9,-57.2
19.4,-57.1
19.9,-57.0
20.8,-56.9
22.4,-56.7
23.8,-56.8
25.2,-57.2
26.7,-57.6
28.3,-58.2
30.2,-60.1
30.5,-62.2
30.2,-63.7
29.2,-63.8
28.6,-62.8
8.3,-17.5
8.6,-19.1
9.0,-20.6
9.5,-22.0
10.4,-23.3
11.0,-24.7
11.1,-26.1
11.2,-27.3
11.5,-28.4
12.1,-29.4
12.7,-30.3
13.2,-31.2
13.8,-32.1
14.4,-33.0
14.9,-33.6
15.3,-34.1
15.4,-34.4
15.5,-34.7
15.6,-35.2
15.7,-35.8
15.8,-36.6
16.0,-37.4
16.2,-38.4
16.6,-39.4
17.1,-40.5
17.8,-41.5
18.7,-42.3
