year,month,day,hour,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
2003,12,8,0,45,1002,0,1,0,0,0,0,0,0,0,26.56505117707814,256.410311747677,42.73505195794616,22.4,-68.1,0
2003,12,8,6,45,1004,0,1,0,0,0,0,0,0,0,22.24902365721231,245.1184627616745,40.85307712694574,23.5,-65.9,0
2003,12,8,12,40,1005,0,1,0,0,0,0,0,0,0,25.463345061871603,239.33687087623613,39.88947847937269,24.4,-63.7,0
2003,12,8,18,40,1005,0,1,0,0,0,0,0,0,0,23.19859051364822,232.92691606313883,38.82115267718981,25.4,-61.6,0
2003,12,9,0,40,1005,0,1,0,0,0,0,0,0,0,24.623564786163584,267.8532998736636,44.6422166456106,26.3,-59.5,0
2003,12,9,6,40,1006,0,1,0,0,0,0,0,0,0,27.349875780069887,329.7914222140636,54.96523703567726,27.4,-57.1,0
2003,12,9,12,40,1006,0,1,0,0,0,0,0,0,0,25.820991974189273,343.1050300687025,57.18417167811708,28.9,-54.2,0
2003,12,9,18,40,1006,0,1,0,0,0,0,0,0,0,23.805943518457727,364.3439262201106,60.72398770335176,30.4,-51.1,0
2021,9,16,6,30,1011,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
2021,9,16,12,30,1011,0,0,0,1,0,0,0,0,0,-63.43494882292202,120.73341217024593,20.122235361707656,30.4,-74.3,0
2021,9,16,18,30,1011,0,0,0,1,0,0,0,0,0,-66.03751102542148,106.73523499022022,17.78920583170337,31.4,-74.8,0
2021,9,17,0,30,1011,0,0,0,1,0,0,0,0,0,-84.28940686250068,111.29571739682471,18.54928623280412,32.3,-75.2,0
2021,9,17,6,30,1011,0,0,0,1,0,0,0,0,0,63.43494882292262,96.17051622373376,16.028419370622295,33.3,-75.3,0
2021,9,17,12,30,1011,0,0,0,1,0,0,0,0,0,41.987212495816614,135.61663093005694,22.602771821676157,34.1,-74.9,0
2021,9,17,18,35,1010,0,0,0,0,0,0,0,1,0,36.86989764584391,147.77876487383708,24.62979414563951,35.0,-73.9,0
2021,9,18,0,40,1008,0,0,0,0,0,0,0,1,0,34.695153531233984,153.59052226872538,25.598420378120895,35.9,-72.7,0
2021,9,18,6,40,1005,0,0,0,0,0,0,0,1,0,31.607502246248817,145.60833413681073,24.268055689468454,36.8,-71.4,0
2021,9,18,12,40,1002,0,1,0,0,0,0,0,0,0,21.250505507133152,176.25036863147085,29.375061438578474,37.6,-70.1,0
2021,9,18,18,40,1001,0,1,0,0,0,0,0,0,0,10.784297867562778,188.48835512020787,31.41472585336798,38.3,-68.3,0
2021,9,19,0,45,999,0,1,0,0,0,0,0,0,0,13.392497753751046,190.31229739710744,31.71871623285124,38.7,-66.2,0
2021,9,19,6,45,997,0,1,0,0,0,0,0,0,0,17.650124219930053,204.43451674378997,34.07241945729833,39.2,-64.1,0
2021,9,19,12,45,995,0,1,0,0,0,0,0,0,0,25.641005824305335,250.31576326646703,41.71929387774451,39.9,-61.9,0
2021,9,19,18,50,992,0,1,0,0,0,0,0,0,0,29.744881296942275,292.488843154976,48.748140525829335,41.1,-59.4,0
2021,9,20,0,55,989,0,1,0,0,0,0,0,0,0,29.248826336546948,255.34042941346144,42.55673823557691,42.7,-56.6,0
2021,9,20,6,55,989,0,1,0,0,0,0,0,0,0,19.798876354524904,222.39436770303095,37.06572795050515,44.1,-54.1,0
2021,9,20,12,50,990,0,1,0,0,0,0,0,0,0,-8.972626614896317,153.85082957795356,25.641804929658928,45.0,-51.6,0
2021,9,20,18,50,993,0,1,0,0,0,0,0,0,0,-17.354024636261308,138.94460766857824,23.157434611429707,44.7,-49.7,0
2021,9,21,0,50,993,0,1,0,0,0,0,0,0,0,-33.690067525979785,164.20413127377714,27.36735521229619,44.2,-48.1,0
2021,9,21,6,50,995,0,1,0,0,0,0,0,0,0,-49.398705354995585,184.1549311089441,30.69248851815735,43.2,-46.6,0
2021,9,21,12,45,997,0,1,0,0,0,0,0,0,0,-41.18592516570959,205.5158391647795,34.252639860796585,41.8,-45.4,0
2021,9,21,18,45,997,0,1,0,0,0,0,0,0,0,-14.743562836470748,171.14343581872953,28.523905969788256,40.4,-43.8,0
2021,9,22,0,45,998,0,1,0,0,0,0,0,0,0,9.462322208025764,157.16423980558983,26.194039967598304,39.9,-41.9,0
2021,9,22,6,45,999,0,1,0,0,0,0,0,0,0,79.69515353123377,123.3160855359251,20.552680922654183,40.2,-40.1,0
2021,9,22,12,45,999,0,1,0,0,0,0,0,0,0,-74.74488129694204,124.69137067837536,20.781895113062557,41.3,-39.9,0
2021,9,22,18,40,1000,0,1,0,0,0,0,0,0,0,-61.38954033403505,131.6445610061979,21.94076016769965,42.4,-40.2,0
2021,9,23,0,40,1000,0,1,0,0,0,0,0,0,0,-56.3099324740199,74.02961796836952,12.33826966139492,43.5,-40.8,0
2021,9,23,6,40,1000,0,1,0,0,0,0,0,0,0,-9.46232220802584,49.27144135651371,8.211906892752285,44.1,-41.2,0
2021,9,23,12,40,1000,0,1,0,0,0,0,0,0,0,9.462322208025729,49.2714413565146,8.211906892752433,44.2,-41.8,0
2021,9,23,18,35,1000,0,1,0,0,0,0,0,0,0,-36.86989764584451,46.283013207144215,7.713835534524036,44.1,-42.4,0
2021,9,24,0,35,1001,0,1,0,0,0,0,0,0,0,26.56505117707826,58.57359061509745,9.762265102516242,43.8,-42.0,0
2021,9,24,6,35,1001,0,1,0,0,0,0,0,0,0,0.0,32.02851127035635,5.3380852117260575,44.1,-41.4,0
2021,9,24,12,35,1002,0,1,0,0,0,0,0,0,0,-45.0,68.57577808598218,11.429296347663696,44.1,-41.0,0
2021,9,24,18,35,1003,0,0,0,1,0,0,0,0,0,-60.945395900922826,107.94088298894788,17.99014716482465,43.6,-40.5,0
2021,9,25,0,35,1004,0,0,0,1,0,0,0,0,0,-61.38954033403476,131.8640723443589,21.977345390726484,42.7,-40.0,0
2021,9,25,6,35,1005,0,0,0,1,0,0,0,0,0,-61.699244233993845,155.93483942834268,25.989139904723785,41.6,-39.4,0
2021,9,25,12,35,1006,0,0,0,1,0,0,0,0,0,-63.434948822921896,166.65864754340683,27.77644125723447,40.3,-38.7,0
2021,9,25,18,35,1007,0,0,0,1,0,0,0,0,0,86.4236656250026,177.81385003606414,29.635641672677355,38.9,-38.0,0
2021,9,26,0,35,1008,0,0,0,1,0,0,0,0,0,71.56505117707799,172.36775655432842,28.727959425721405,37.3,-38.1,0
2021,9,26,6,30,1009,0,0,0,1,0,0,0,0,0,57.26477372789242,175.66149603620644,29.27691600603441,35.8,-38.6,0
2021,9,26,12,30,1010,0,0,0,1,0,0,0,0,0,56.309932474020215,190.4834081874132,31.747234697902197,34.4,-39.5,0
2021,9,26,18,30,1010,0,0,0,1,0,0,0,0,0,57.26477372789242,176.92269873514306,29.487116455857176,32.9,-40.5,0
2020,11,8,12,25,1010,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
2020,11,8,18,25,1010,0,1,0,0,0,0,0,0,0,0.0,68.59728667328051,11.432881112213416,28.4,-47.5,0
2020,11,9,0,25,1010,0,1,0,0,0,0,0,0,0,6.340191745910009,88.84889094298244,14.808148490497071,28.4,-46.8,0
2020,11,9,6,30,1007,0,1,0,0,0,0,0,0,0,5.710593137499724,98.48321290434065,16.413868817390107,28.5,-45.9,0
2020,11,9,12,35,1005,0,1,0,0,0,0,0,0,0,9.462322208025617,119.3387585971994,19.889793099533232,28.6,-44.9,0
2020,11,9,18,40,1003,0,1,0,0,0,0,0,0,0,0.0,126.91301524682832,21.15216920780472,28.8,-43.7,0
2020,11,10,0,50,999,0,0,0,0,0,1,0,0,0,0.0,136.67544616701562,22.779241027835937,28.8,-42.4,0
2020,11,10,6,55,994,0,0,0,0,0,1,0,0,0,0.0,146.4378529269108,24.4063088211518,28.8,-41.0,0
2020,11,10,12,60,989,0,0,0,0,0,1,0,0,0,3.8140748342902735,146.78689505259186,24.46448250876531,28.8,-39.5,0
2020,11,10,18,60,987,0,0,0,0,0,0,0,1,0,4.398705354995605,127.2145654059028,21.202427567650464,28.9,-38.0,0
2020,11,11,0,55,988,0,0,0,0,0,0,0,1,0,12.52880770915139,90.37112855940909,15.061854759901514,29.0,-36.7,0
2020,11,11,6,55,988,0,0,0,0,0,0,0,1,0,12.528807709151488,90.20661024966248,15.034435041610417,29.2,-35.8,0
2020,11,11,12,55,989,0,0,0,0,0,0,0,1,0,10.30484646876616,108.94184731438204,18.156974552397006,29.4,-34.9,0
2020,11,11,18,55,989,0,0,0,0,0,0,0,1,0,28.300755766006407,147.5452241142106,24.59087068570177,29.6,-33.8,0
2020,11,12,0,60,987,0,0,0,0,0,0,0,1,0,53.13010235415594,105.68889095506871,17.614815159178118,30.3,-32.5,0
2020,11,12,6,55,988,0,0,0,0,0,0,0,1,0,19.98310652189995,113.72738223368572,18.954563705614287,31.1,-31.9,0
2020,11,12,12,55,989,0,0,0,0,0,0,0,1,0,0.0,133.0023469463356,22.167057824389264,31.5,-30.8,0
2020,11,12,18,55,990,0,0,0,0,0,0,0,1,0,8.130102354155959,134.69843854444045,22.449739757406743,31.5,-29.4,0
2020,11,13,0,50,992,0,0,0,0,0,0,0,1,0,8.746162262555174,125.08765017692151,20.847941696153587,31.7,-28.0,0
2020,11,13,6,50,993,0,0,0,0,0,0,0,1,0,0.0,122.97348504010894,20.495580840018157,31.9,-26.7,0
2020,11,13,12,45,994,0,0,0,0,0,0,0,1,0,0.0,113.51408678037066,18.91901446339511,31.9,-25.4,0
2020,11,13,18,45,996,0,0,0,0,0,0,0,1,0,5.19442890773489,104.58782481153408,17.43130413525568,31.9,-24.2,0
2020,11,14,0,40,997,0,0,0,0,0,0,0,1,0,0.0,94.49280502496563,15.748800837494272,32.0,-23.1,0
2020,11,14,6,35,999,0,0,0,0,0,0,0,1,0,-6.3401917459099835,85.809149580811,14.301524930135166,32.0,-22.1,0
2020,11,14,12,35,1000,0,0,0,0,0,0,0,1,0,-7.125016348901641,76.52474726870297,12.754124544783828,31.9,-21.2,0
2020,11,14,18,35,1002,0,0,0,0,0,0,0,1,0,-7.125016348901923,76.6054472633124,12.7675745438854,31.8,-20.4,0
2020,11,15,0,35,1003,0,0,0,0,0,0,0,1,0,0.0,66.359547465922,11.059924577653668,31.7,-19.6,0
2020,11,15,6,30,1005,0,0,0,0,0,0,1,0,0,-14.03624346792624,39.52716040376217,6.587860067293694,31.7,-18.9,0
2020,11,15,12,30,1009,0,0,0,1,0,0,0,0,0,-45.00000000000051,29.20230935142601,4.867051558571001,31.6,-18.5,0
2020,11,15,18,30,1012,0,0,0,1,0,0,0,0,0,33.6900675259801,36.11157080450384,6.018595134083974,31.4,-18.3,0
2020,11,16,0,30,1013,0,0,0,1,0,0,0,0,0,78.69006752597963,56.24415180188071,9.374025300313452,31.6,-18.0,0
2020,11,16,6,25,1014,0,0,0,1,0,0,0,0,0,-63.43494882292202,72.27494371249644,12.04582395208274,32.1,-17.9,0
2020,11,16,12,25,1014,0,0,0,1,0,0,0,0,0,-60.25511870305749,86.15533134876286,14.359221891460477,32.7,-18.2,0
2021,6,30,18,30,1008,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2021,7,1,0,35,1007,0,0,0,0,0,0,0,1,0,2.290610042638521,274.84762339838903,45.80793723306484,9.4,-42.8,0
2021,7,1,6,35,1006,0,0,0,0,0,0,0,1,0,-2.385944030388799,263.8719355431956,43.97865592386594,9.3,-45.3,0
2021,7,1,12,40,1005,0,0,0,0,0,0,0,1,0,-11.309932474020217,279.9027903013598,46.65046505022664,9.4,-47.7,0
2021,7,1,18,45,1004,0,0,0,0,0,0,0,1,0,-18.434948822922,277.37961635629426,46.229936059382375,9.9,-50.2,0
2021,7,2,0,50,1002,0,0,0,0,0,0,0,1,0,-18.434948822922035,276.7287927188994,46.1214654531499,10.7,-52.6,0
2021,7,2,6,55,1000,0,0,0,0,0,0,0,1,0,-19.179008025810756,265.7340655097558,44.28901091829263,11.5,-55.0,0
2021,7,2,12,65,995,0,0,1,0,0,0,0,0,0,-15.642246457208712,282.4087139120709,47.068118985345144,12.3,-57.3,0
2021,7,2,18,75,991,0,0,1,0,0,0,0,0,0,-17.10272896905238,295.17937551990883,49.196562586651474,13.0,-59.8,0
2021,7,3,0,70,995,0,0,1,0,0,0,0,0,0,-18.43494882292201,307.9143811983758,51.31906353306263,13.8,-62.4,0
2021,7,3,6,65,998,0,0,1,0,0,0,0,0,0,-19.653824058053235,320.5558611717876,53.42597686196461,14.7,-65.1,0
2021,7,3,12,60,1000,0,0,0,0,0,0,0,1,0,-20.556045219583577,275.3294985886179,45.888249764769654,15.7,-67.9,0
2021,7,3,18,60,1002,0,0,0,0,0,0,0,1,0,-15.255118703057708,243.61407012962837,40.60234502160473,16.6,-70.3,0
2021,7,4,0,55,1004,0,0,0,0,0,0,0,1,0,-11.888658039628002,206.68429381476628,34.447382302461044,17.2,-72.5,0
2021,7,4,6,55,1006,0,0,0,0,0,0,0,1,0,-19.98310652190001,124.7456599525898,20.79094332543163,17.6,-74.4,0
2021,7,4,12,50,1007,0,0,0,0,0,0,0,1,0,-26.565051177077994,119.35929154928516,19.893215258214195,18.0,-75.5,0
2021,7,4,18,50,1007,0,0,0,0,0,0,0,1,0,-36.02737338510377,145.84851464307567,24.308085773845946,18.5,-76.5,0
2021,7,5,0,55,1005,0,0,0,0,0,0,0,1,0,-38.65980825409011,137.24038199989403,22.873396999982344,19.3,-77.6,0
2021,7,5,6,55,1005,0,0,0,0,0,0,0,1,0,-30.963756532073432,123.72313763407236,20.620522939012066,20.1,-78.6,0
2021,7,5,12,55,1005,0,0,0,0,0,0,0,1,0,-28.610459665965088,132.25982883968192,22.04330480661365,20.7,-79.6,0
2021,7,5,18,55,1005,0,0,0,0,0,0,0,1,0,-45.00000000000013,121.24080192218356,20.206800320363925,21.3,-80.7,0
2021,7,5,18,55,1005,0,0,0,0,0,0,0,1,0,-45.000000000001016,15.133479916596452,2.5222466527660754,22.1,-81.5,1
2021,7,6,0,50,1005,0,0,0,0,0,0,0,1,0,-60.255118703057406,87.7585873771326,14.6264312295221,22.2,-81.6,1
2021,7,6,6,50,1005,0,0,0,0,0,0,0,1,0,-63.43494882292171,97.5906508284844,16.265108471414067,22.9,-82.0,0
2021,7,6,12,55,1003,0,0,0,0,0,0,0,1,0,-71.56505117707819,104.24291169304804,17.373818615508007,23.7,-82.4,0
2021,7,6,18,60,997,0,0,0,0,0,0,0,1,0,-77.4711922908483,101.71844104036008,16.953073506726682,24.6,-82.7,0
2021,7,7,0,65,996,0,0,1,0,0,0,0,0,0,-74.74488129694238,125.5110914121906,20.918515235365103,25.5,-82.9,0
2021,7,7,6,55,998,0,0,0,0,0,0,0,1,0,-75.96375653207365,136.24952786693026,22.708254644488377,26.6,-83.2,0
2021,7,7,12,55,999,0,0,0,0,0,0,0,1,0,-85.60129464500471,144.40735358615848,24.067892264359745,27.8,-83.5,0
2021,7,7,14,55,1000,0,0,0,0,0,0,0,1,0,81.86989764584447,78.19439602254289,13.032399337090482,29.1,-83.6,1
2021,7,7,18,45,1002,0,0,0,0,0,0,0,1,0,78.69006752598041,56.259349248695194,9.376558208115863,29.8,-83.5,1
2021,7,8,0,45,1005,0,0,0,0,0,0,0,1,0,59.74356283647063,148.9237350945213,24.820622515753552,30.3,-83.4,1
2021,7,8,6,40,1006,0,0,0,0,0,0,0,1,0,55.30484646876581,167.29971021709773,27.88328503618295,31.5,-82.7,1
2021,7,8,12,40,1006,0,0,0,0,0,0,0,1,0,47.121096396661635,196.7284881591222,32.7880813598537,32.8,-81.8,1
2021,7,8,18,45,1004,0,0,0,0,0,0,0,1,0,40.914383220025066,199.03681660434376,33.17280276739063,34.2,-80.5,1
2021,7,9,0,45,1003,0,0,0,0,0,0,0,1,0,39.09385888622954,203.8086861230344,33.96811435383906,35.5,-79.0,1
2021,7,9,6,50,1001,0,0,0,0,0,0,0,1,0,40.10090754621218,244.2967584477281,40.71612640795468,36.8,-77.4,1
2021,7,9,12,50,999,0,0,0,0,0,0,0,1,0,38.36748538486145,295.4311859037275,49.23853098395458,38.4,-75.5,0
2021,7,9,15,50,999,0,0,0,0,0,0,0,1,0,36.86989764584419,94.99574805477076,15.83262467579513,40.3,-73.1,1
2021,7,9,16,50,999,0,0,0,0,0,0,0,1,0,39.80557109226547,74.96748754117539,12.494581256862563,40.9,-72.3,1
2021,7,9,18,45,999,0,1,0,0,0,0,0,0,0,40.601294645004415,88.5205569943791,14.75342616572985,41.4,-71.7,1
2021,7,10,0,40,997,0,1,0,0,0,0,0,0,0,36.52885536698514,312.7540962080261,52.12568270133769,42.0,-71.0,0
2021,7,10,6,35,999,0,1,0,0,0,0,0,0,0,35.676408221862026,435.8756477336775,72.64594128894625,44.0,-68.3,0
1981,11,3,0,25,1005,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1981,11,3,6,25,1005,0,0,0,0,0,0,1,0,0,-71.56505117707901,34.86594668233295,5.8109911137221575,16.9,-81.2,0
1981,11,3,12,25,1004,0,0,0,0,0,0,1,0,0,-71.56505117707657,34.86165824677509,5.810276374462515,17.2,-81.3,0
1981,11,3,18,30,1002,0,0,0,0,0,0,1,0,0,90.0,33.202929394495904,5.533821565749317,17.5,-81.4,0
1981,11,4,0,30,1001,0,0,0,0,0,0,1,0,0,90.0,33.20394626554926,5.533991044258211,17.8,-81.4,0
1981,11,4,6,35,1000,0,0,0,0,0,0,0,1,0,90.0,22.136536453589127,3.6894227422648544,18.1,-81.4,0
1981,11,4,12,40,998,0,0,0,0,0,0,0,1,0,71.56505117707657,34.845372511379864,5.807562085229978,18.3,-81.4,0
1981,11,4,18,50,996,0,0,0,0,0,0,0,1,0,71.5650511770788,34.840779828079796,5.806796638013299,18.6,-81.3,0
1981,11,5,0,60,993,0,0,0,0,0,0,0,1,0,71.56505117707657,34.836123262348885,5.806020543724814,18.9,-81.2,0
1981,11,5,6,65,988,0,0,1,0,0,0,0,0,0,53.130102354156385,54.3467430202764,9.0577905033794,19.2,-81.1,0
1981,11,5,12,75,980,0,0,1,0,0,0,0,0,0,53.13010235415614,54.303285743508155,9.050547623918026,19.6,-80.8,0
1981,11,5,18,70,988,0,0,1,0,0,0,0,0,0,44.99999999999949,60.89881869700798,10.149803116167996,20.0,-80.5,0
1981,11,6,0,65,996,0,0,1,0,0,0,0,0,0,39.80557109226547,83.50951672592328,13.91825278765388,20.4,-80.1,0
1981,11,6,6,55,999,0,0,0,0,0,0,0,1,0,30.25643716352931,146.69912365420743,24.449853942367906,20.9,-79.5,1
1981,11,6,12,50,1001,0,0,0,0,0,0,0,1,0,31.607502246248867,160.83287183453572,26.805478639089287,21.6,-78.3,0
1981,11,6,18,45,1001,0,0,0,0,0,0,0,1,0,28.07248693585298,177.67057162247664,29.61176193707944,22.4,-77.0,0
1981,11,7,0,40,1001,0,0,0,0,0,0,0,1,0,19.98310652189997,241.38436188480708,40.23072698080118,23.2,-75.5,0
1981,11,7,6,40,1002,0,0,0,0,0,0,0,1,0,20.32313682966292,295.21549607904444,49.20258267984074,24.0,-73.3,0
1981,11,7,12,40,1002,0,0,0,0,0,0,0,1,0,16.189206257026946,327.33673835559154,54.55612305926525,25.0,-70.6,0
1981,11,7,18,40,1002,0,0,0,0,0,0,0,1,0,16.69924423399366,315.611264417391,52.6018774028985,25.9,-67.5,0
1999,10,28,18,30,1001,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1999,10,29,0,30,1001,0,0,0,0,0,0,1,0,0,-15.945395900923048,79.50938958442421,13.251564930737368,11.4,-80.9,0
1999,10,29,6,30,1001,0,0,0,0,0,0,1,0,0,-44.999999999999616,62.11476564204805,10.35246094034134,11.6,-81.6,0
1999,10,29,12,30,1000,0,0,0,0,0,0,1,0,0,-45.000000000000256,93.08888253047706,15.51481375507951,12.0,-82.0,0
1999,10,29,18,35,1000,0,0,0,0,0,0,0,1,0,-63.43494882292113,73.93273632622767,12.322122721037944,12.6,-82.6,0
1999,10,30,0,35,999,0,0,0,0,0,0,0,1,0,-50.194428907734874,85.6541634441379,14.275693907356317,13.2,-82.9,0
1999,10,30,6,30,1000,0,0,0,0,0,0,1,0,0,-26.56505117707813,72.8365958676956,12.139432644615937,13.8,-83.4,1
1999,10,30,12,25,1001,0,0,0,0,0,0,1,0,0,-21.80140948635192,58.330177088362824,9.721696181393805,14.1,-84.0,1
1999,10,30,18,25,1003,0,0,0,0,0,0,1,0,0,-29.744881296942037,87.4787039788957,14.579783996482616,14.3,-84.5,1
1999,10,31,0,25,1005,0,0,0,0,0,0,1,0,0,-42.878903603338735,208.05751378035012,34.67625229672502,14.7,-85.2,0
1999,10,31,6,25,1007,0,0,0,0,0,0,1,0,0,-56.309932474019824,157.86873973517956,26.311456622529928,16.0,-86.6,0
1999,10,31,12,25,1008,0,0,0,0,0,0,1,0,0,-63.43494882292221,147.26192677712748,24.54365446285458,17.2,-87.4,0
1999,10,31,18,25,1009,0,0,0,0,0,0,1,0,0,-55.00797980144123,133.0078844804226,22.1679807467371,18.4,-88.0,1
1999,11,1,0,20,1010,0,0,0,0,0,0,1,0,0,-29.054604099077373,109.42013025200542,18.236688375334236,19.4,-88.7,1
1999,11,1,6,20,1011,0,0,0,0,0,0,1,0,0,-68.1985905136479,59.17067029726318,9.861778382877196,19.9,-89.6,1
1999,11,1,12,20,1011,0,0,0,0,0,0,1,0,0,90.0,88.5715617170511,14.761926952841849,20.4,-89.8,1
2005,8,23,18,30,1008,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2005,8,24,0,30,1007,0,0,0,0,0,0,1,0,0,-26.56505117707745,69.81224815321711,11.635374692202852,23.1,-75.1,0
2005,8,24,6,30,1007,0,0,0,0,0,0,1,0,0,-38.65980825409024,67.5782042011095,11.26303403351825,23.4,-75.7,0
2005,8,24,12,35,1006,0,0,0,0,0,0,0,1,0,-66.80140948635199,83.31193476374463,13.885322460624105,23.8,-76.2,0
2005,8,24,18,40,1003,0,0,0,0,0,0,0,1,0,-66.03751102542148,107.56807587330488,17.92801264555081,24.5,-76.5,0
2005,8,25,0,45,1000,0,0,0,0,0,0,0,1,0,-36.86989764584419,104.23856193116244,17.373093655193742,25.4,-76.9,0
2005,8,25,6,50,997,0,0,0,0,0,0,0,1,0,-8.13010235415606,70.92326297412937,11.82054382902156,26.0,-77.7,0
2005,8,25,12,55,994,0,0,0,0,0,0,0,1,0,-9.462322208025506,61.00846866317837,10.168078110529729,26.1,-78.4,0
2005,8,25,18,60,988,0,0,0,0,0,0,0,1,0,-0.0,59.968493277321144,9.994748879553525,26.2,-79.0,0
2005,8,25,22,70,984,0,0,1,0,0,0,0,0,0,21.801409486351744,54.70471209493018,9.117452015821696,26.2,-79.6,0
2005,8,26,0,70,983,0,0,1,0,0,0,0,0,0,26.565051177077994,22.89146870401836,3.81524478400306,26.0,-80.1,1
2005,8,26,6,65,987,0,0,1,0,0,0,0,0,0,26.565051177077994,114.6765800984722,19.112763349745364,25.9,-80.3,0
2005,8,26,12,75,979,0,0,1,0,0,0,0,0,0,23.19859051364791,77.9594114093577,12.99323523489295,25.4,-81.3,0
2005,8,26,18,85,968,0,0,1,0,0,0,0,0,0,18.434948822922426,64.49453174071274,10.749088623452124,25.1,-82.0,0
2005,8,27,0,90,959,0,0,1,0,0,0,0,0,0,23.19859051364791,78.21724995521153,13.036208325868587,24.9,-82.6,0
2005,8,27,6,95,950,0,0,1,0,0,0,0,0,0,15.94539590092301,74.32636769966513,12.387727949944187,24.6,-83.3,0
2005,8,27,12,100,942,0,0,1,0,0,0,0,0,0,-0.0,71.00428400391596,11.834047333985993,24.4,-84.0,0
2005,8,27,18,100,948,0,0,1,0,0,0,0,0,0,-9.46232220802584,61.83695633654776,10.306159389424629,24.4,-84.7,0
2005,8,28,0,100,941,0,0,1,0,0,0,0,0,0,-26.56505117707772,69.23614308343987,11.539357180573312,24.5,-85.3,0
2005,8,28,6,125,930,0,0,1,0,0,0,0,0,0,-26.565051177077994,92.1163823257672,15.352730387627869,24.8,-85.9,0
2005,8,28,12,145,909,0,0,1,0,0,0,0,0,0,-26.565051177077994,114.82192021806814,19.136986703011356,25.2,-86.7,0
2005,8,28,18,150,902,0,0,1,0,0,0,0,0,0,-33.6900675259801,111.97122373399698,18.66187062233283,25.7,-87.7,0
2005,8,29,0,140,905,0,0,1,0,0,0,0,0,0,-56.30993247401979,116.21557890373448,19.369263150622412,26.3,-88.6,0
2005,8,29,6,125,913,0,0,1,0,0,0,0,0,0,-68.19859051364861,117.62807987880888,19.60467997980148,27.2,-89.2,0
2005,8,29,11,110,920,0,0,1,0,0,0,0,0,0,90.0,121.91483682325008,20.31913947054168,28.2,-89.6,1
2005,8,29,12,110,923,0,0,1,0,0,0,0,0,0,90.0,22.16847876059097,3.6947464600984943,29.3,-89.6,1
2005,8,29,14,105,928,0,0,1,0,0,0,0,0,0,90.0,77.59494783598308,12.93249130599718,29.5,-89.6,1
2005,8,29,18,80,948,0,0,1,0,0,0,0,0,0,90.0,99.77713195975444,16.629521993292407,30.2,-89.6,1
2005,8,30,0,50,961,0,0,0,0,0,0,0,1,0,71.56505117707799,172.92675762560023,28.821126270933373,31.1,-89.6,1
2005,8,30,6,40,978,0,0,0,0,0,0,0,1,0,71.56505117707799,172.75264042555025,28.792106737591705,32.6,-89.1,1
2005,8,30,12,30,985,0,0,0,0,0,0,1,0,0,68.19859051364838,175.2192755996138,29.203212599935636,34.1,-88.6,1
2005,8,30,18,30,990,0,0,0,0,0,0,1,0,0,54.46232220802559,179.444795986399,29.90746599773317,35.6,-88.0,1
2005,8,31,0,30,994,0,1,0,0,0,0,0,0,0,43.264295411071586,232.2690781601717,38.71151302669528,37.0,-87.0,1
2005,8,31,6,25,996,0,1,0,0,0,0,0,0,0,32.005383208083586,265.5574995426549,44.25958325710915,38.6,-85.3,1
1984,8,28,18,25,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1984,8,29,0,25,1009,0,0,0,0,0,0,1,0,0,-0.0,164.20125126114954,27.36687521019159,10.5,-51.0,0
1984,8,29,6,25,1008,0,0,0,0,0,0,1,0,0,-3.814074834290341,164.54697536792926,27.42449589465488,10.5,-52.5,0
1984,8,29,12,35,1006,0,0,0,0,0,0,0,1,0,-30.96375653207351,127.89222020432614,21.315370034054357,10.6,-54.0,0
1984,8,29,18,45,1004,0,0,0,0,0,0,0,1,0,-36.86989764584419,109.64819364144329,18.274698940240548,11.2,-55.0,0
1984,8,30,0,45,1004,0,0,0,0,0,0,0,1,0,-50.19442890773479,85.83827588501089,14.30637931416848,11.8,-55.8,0
1984,8,30,6,40,1005,0,0,0,0,0,0,0,1,0,-40.601294645004344,100.92719759137974,16.82119959856329,12.4,-56.3,0
1984,8,30,12,35,1006,0,0,0,0,0,0,0,1,0,-45.00000000000013,61.95402893899859,10.325671489833098,13.0,-57.0,0
1984,8,30,18,35,1007,0,0,0,0,0,0,0,1,0,-56.30993247402029,79.23860064420221,13.206433440700367,13.4,-57.4,0
1984,8,31,0,35,1009,0,0,0,0,0,0,0,1,0,-63.43494882292171,49.24096021991533,8.206826703319221,14.0,-57.8,0
1984,8,31,6,35,1009,0,0,0,0,0,0,0,1,0,-75.96375653207333,45.550644313692814,7.591774052282136,14.4,-58.0,0
1984,8,31,12,35,1010,0,0,0,0,0,0,0,1,0,-78.69006752597963,56.35979995053591,9.393299991755985,14.8,-58.1,0
