,Unnamed: 0,name,year,month,day,hour,lat,long,status,wind,pressure
16481,16482,Ophelia,2017,10,10,12,31.6,-38.5,tropical storm,45,1002
16482,16483,Ophelia,2017,10,10,18,31.3,-38.2,tropical storm,45,1002
16483,16484,Ophelia,2017,10,11,0,30.9,-37.8,tropical storm,50,1000
16484,16485,Ophelia,2017,10,11,6,30.4,-37.2,tropical storm,55,998
16485,16486,Ophelia,2017,10,11,12,30.0,-36.7,tropical storm,60,994
16486,16487,Ophelia,2017,10,11,18,29.8,-36.2,hurricane,65,991
16487,16488,Ophelia,2017,10,12,0,29.9,-35.8,hurricane,70,986
16488,16489,Ophelia,2017,10,12,6,30.2,-35.7,hurricane,75,982
16489,16490,Ophelia,2017,10,12,12,30.4,-35.7,hurricane,80,975
16490,16491,Ophelia,2017,10,12,18,30.5,-35.6,hurricane,85,971
16491,16492,Ophelia,2017,10,13,0,30.5,-35.1,hurricane,90,967
16492,16493,Ophelia,2017,10,13,6,30.9,-34.4,hurricane,90,966
16493,16494,Ophelia,2017,10,13,12,31.4,-33.4,hurricane,80,974
16494,16495,Ophelia,2017,10,13,18,32.0,-32.5,hurricane,80,973
16495,16496,Ophelia,2017,10,14,0,32.6,-31.5,hurricane,85,970
16496,16497,Ophelia,2017,10,14,6,33.4,-29.7,hurricane,95,963
16497,16498,Ophelia,2017,10,14,12,34.2,-27.7,hurricane,100,959
16498,16499,Ophelia,2017,10,14,18,35.3,-25.2,hurricane,100,959
16499,16500,Ophelia,2017,10,15,0,36.4,-22.6,hurricane,95,959
16500,16501,Ophelia,2017,10,15,6,37.9,-19.8,hurricane,90,959
16501,16502,Ophelia,2017,10,15,12,39.9,-17.0,hurricane,85,959
16502,16503,Ophelia,2017,10,15,18,43.1,-14.3,hurricane,80,959
16503,16504,Ophelia,2017,10,16,0,47.6,-13.4,extratropical,75,958
16504,16505,Ophelia,2017,10,16,6,50.0,-12.1,extratropical,70,957
16505,16506,Ophelia,2017,10,16,11,51.9,-10.4,extratropical,65,957
16506,16507,Ophelia,2017,10,16,12,52.3,-10.0,extratropical,65,959
16507,16508,Ophelia,2017,10,16,18,55.3,-8.3,extratropical,60,969
16508,16509,Ophelia,2017,10,17,0,57.3,-6.1,extratropical,50,977
16509,16510,Ophelia,2017,10,17,6,58.7,-2.9,extratropical,45,987
16510,16511,Ophelia,2017,10,17,12,59.3,1.5,extratropical,40,994
16511,16512,Ophelia,2017,10,17,18,60.1,5.3,extratropical,40,997
16512,16513,Philippe,2017,10,27,18,17.5,-84.2,disturbance,30,1006
16513,16514,Philippe,2017,10,28,0,18.2,-84.5,disturbance,30,1006
16514,16515,Philippe,2017,10,28,6,19.1,-84.3,disturbance,30,1004
16515,16516,Philippe,2017,10,28,12,20.1,-83.5,tropical depression,30,1003
16516,16517,Philippe,2017,10,28,18,21.3,-82.4,tropical storm,35,1000
16517,16518,Philippe,2017,10,28,22,22.2,-81.6,tropical storm,35,1000
16518,16519,Philippe,2017,10,29,0,22.7,-81.2,tropical depression,30,1003
16519,16520,Rina,2017,11,4,12,25.5,-52.3,other low,25,1013
16520,16521,Rina,2017,11,4,18,26.5,-52.1,other low,25,1013
16521,16522,Rina,2017,11,5,0,27.5,-52.0,other low,25,1013
16522,16523,Rina,2017,11,5,6,28.4,-52.0,other low,25,1013
16523,16524,Rina,2017,11,5,12,29.0,-51.9,other low,25,1013
16524,16525,Rina,2017,11,5,18,29.2,-51.7,tropical depression,30,1012
16525,16526,Rina,2017,11,6,0,29.1,-51.2,tropical depression,30,1011
16526,16527,Rina,2017,11,6,6,29.0,-50.7,tropical depression,30,1010
16527,16528,Rina,2017,11,6,12,29.1,-50.4,tropical depression,30,1010
16528,16529,Rina,2017,11,6,18,29.4,-50.2,tropical depression,30,1009
16529,16530,Rina,2017,11,7,0,30.0,-50.0,tropical storm,35,1008
16530,16531,Rina,2017,11,7,6,30.8,-49.9,tropical storm,40,1006
16531,16532,Rina,2017,11,7,12,31.8,-49.5,tropical storm,40,1004
16532,16533,Rina,2017,11,7,18,33.0,-49.1,tropical storm,40,1002
16533,16534,Rina,2017,11,8,0,34.6,-48.7,tropical storm,45,999
16534,16535,Rina,2017,11,8,6,36.4,-48.7,tropical storm,50,996
16535,16536,Rina,2017,11,8,12,38.3,-48.8,tropical storm,45,994
16536,16537,Rina,2017,11,8,18,40.1,-49.0,tropical storm,45,992
16537,16538,Rina,2017,11,9,0,41.8,-48.8,tropical storm,45,991
16538,16539,Rina,2017,11,9,6,43.6,-48.0,other low,40,993
16539,16540,Rina,2017,11,9,12,45.5,-47.0,other low,40,995
16540,16541,Alberto,2018,5,25,12,18.8,-87.1,subtropical depression,30,1006
16541,16542,Alberto,2018,5,25,18,18.7,-86.5,subtropical depression,30,1006
16542,16543,Alberto,2018,5,26,0,18.9,-85.9,subtropical depression,30,1006
16543,16544,Alberto,2018,5,26,6,19.6,-85.7,subtropical depression,30,1005
16544,16545,Alberto,2018,5,26,12,21.3,-85.6,subtropical depression,30,1004
16545,16546,Alberto,2018,5,26,18,22.6,-85.3,subtropical storm,35,1002
16546,16547,Alberto,2018,5,27,0,23.6,-84.8,subtropical storm,35,1000
16547,16548,Alberto,2018,5,27,6,24.9,-84.3,subtropical storm,35,998
16548,16549,Alberto,2018,5,27,12,26.6,-84.4,subtropical storm,40,995
16549,16550,Alberto,2018,5,27,18,27.6,-85.0,subtropical storm,45,992
16550,16551,Alberto,2018,5,28,0,28.2,-85.8,tropical storm,55,991
16551,16552,Alberto,2018,5,28,6,28.6,-86.0,tropical storm,55,990
16552,16553,Alberto,2018,5,28,12,29.1,-85.9,tropical storm,50,991
16553,16554,Alberto,2018,5,28,18,29.8,-85.9,tropical storm,45,991
16554,16555,Alberto,2018,5,28,21,30.3,-86.0,tropical storm,40,992
16555,16556,Alberto,2018,5,29,0,30.9,-86.1,tropical depression,30,993
16556,16557,Alberto,2018,5,29,6,31.9,-86.6,tropical depression,30,994
16557,16558,Alberto,2018,5,29,12,33.0,-87.0,tropical depression,30,996
16558,16559,Alberto,2018,5,29,18,34.2,-87.3,tropical depression,30,997
16559,16560,Alberto,2018,5,30,0,35.4,-87.6,tropical depression,30,998
16560,16561,Alberto,2018,5,30,6,36.7,-87.9,tropical depression,30,998
16561,16562,Alberto,2018,5,30,12,38.2,-87.7,tropical depression,30,998
16562,16563,Alberto,2018,5,30,18,39.9,-87.0,tropical depression,30,998
16563,16564,Alberto,2018,5,31,0,41.5,-86.0,tropical depression,30,997
16564,16565,Alberto,2018,5,31,6,43.5,-84.6,other low,30,995
16565,16566,Alberto,2018,5,31,12,46.0,-83.3,other low,30,995
16566,16567,Beryl,2018,7,4,12,10.0,-34.9,tropical depression,30,1008
16567,16568,Beryl,2018,7,4,18,10.1,-36.5,tropical depression,30,1008
16568,16569,Beryl,2018,7,5,0,10.1,-38.0,tropical storm,35,1007
16569,16570,Beryl,2018,7,5,6,10.1,-39.5,tropical storm,35,1007
16570,16571,Beryl,2018,7,5,12,10.2,-40.9,tropical storm,40,1005
16571,16572,Beryl,2018,7,5,18,10.3,-42.3,tropical storm,45,1003
16572,16573,Beryl,2018,7,6,0,10.3,-43.4,tropical storm,55,999
16573,16574,Beryl,2018,7,6,6,10.5,-44.6,hurricane,70,991
16574,16575,Beryl,2018,7,6,12,10.7,-46.0,hurricane,70,992
16575,16576,Beryl,2018,7,6,18,10.6,-47.3,hurricane,65,993
16576,16577,Beryl,2018,7,7,0,10.7,-48.3,hurricane,65,994
16577,16578,Beryl,2018,7,7,6,11.1,-49.3,hurricane,65,995
16578,16579,Beryl,2018,7,7,12,11.7,-50.4,tropical storm,55,999
16579,16580,Beryl,2018,7,7,18,12.4,-52.0,tropical storm,45,1003
16580,16581,Beryl,2018,7,8,0,12.9,-53.6,tropical storm,45,1005
16581,16582,Beryl,2018,7,8,6,13.4,-55.2,tropical storm,45,1006
16582,16583,Beryl,2018,7,8,12,14.1,-56.9,disturbance,45,1006
16583,16584,Beryl,2018,7,8,18,14.8,-59.2,disturbance,40,1008
16584,16585,Beryl,2018,7,9,0,15.5,-61.3,disturbance,35,1010
16585,16586,Beryl,2018,7,9,6,16.2,-63.2,disturbance,35,1011
16586,16587,Beryl,2018,7,9,12,16.6,-65.3,disturbance,35,1013
16587,16588,Beryl,2018,7,9,18,17.1,-67.1,disturbance,35,1013
16588,16589,Beryl,2018,7,10,0,17.6,-68.9,disturbance,35,1013
16589,16590,Beryl,2018,7,10,6,18.1,-70.5,disturbance,30,1013
16590,16591,Beryl,2018,7,10,12,19.3,-71.6,disturbance,30,1013
16591,16592,Beryl,2018,7,10,18,20.2,-72.4,disturbance,30,1013
16592,16593,Beryl,2018,7,11,0,21.3,-73.0,disturbance,25,1013
16593,16594,Beryl,2018,7,11,6,22.4,-73.6,disturbance,25,1013
16594,16595,Beryl,2018,7,11,12,23.7,-73.8,disturbance,25,1013
16595,16596,Beryl,2018,7,11,18,25.2,-73.8,disturbance,25,1013
16596,16597,Beryl,2018,7,12,0,26.7,-73.6,disturbance,25,1013
16597,16598,Beryl,2018,7,12,6,28.2,-73.1,disturbance,25,1013
16598,16599,Beryl,2018,7,12,12,29.6,-72.4,disturbance,25,1013
16599,16600,Beryl,2018,7,12,18,30.8,-71.6,disturbance,25,1013
16600,16601,Beryl,2018,7,13,0,31.9,-70.7,disturbance,25,1013
16601,16602,Beryl,2018,7,13,6,32.6,-70.1,disturbance,25,1013
16602,16603,Beryl,2018,7,13,12,33.3,-69.4,other low,25,1013
16603,16604,Beryl,2018,7,13,18,33.9,-68.6,other low,25,1013
16604,16605,Beryl,2018,7,14,0,34.5,-68.0,other low,25,1013
16605,16606,Beryl,2018,7,14,6,35.0,-67.3,other low,30,1013
16606,16607,Beryl,2018,7,14,12,35.6,-66.2,subtropical storm,35,1008
16607,16608,Beryl,2018,7,14,18,36.7,-65.5,subtropical storm,35,1007
16608,16609,Beryl,2018,7,15,0,37.8,-65.5,subtropical storm,35,1005
16609,16610,Beryl,2018,7,15,6,38.2,-65.4,subtropical storm,35,1006
16610,16611,Beryl,2018,7,15,12,38.1,-65.1,subtropical storm,35,1008
16611,16612,Beryl,2018,7,15,18,38.0,-64.3,subtropical storm,35,1009
16612,16613,Beryl,2018,7,16,0,38.3,-63.1,other low,35,1010
16613,16614,Beryl,2018,7,16,6,38.7,-61.8,other low,35,1011
16614,16615,Beryl,2018,7,16,12,39.5,-60.2,other low,35,1011
16615,16616,Beryl,2018,7,16,18,40.7,-58.5,other low,35,1012
16616,16617,Beryl,2018,7,17,0,43.0,-57.1,other low,30,1012
16617,16618,Beryl,2018,7,17,6,45.5,-55.7,other low,30,1012
16618,16619,Chris,2018,7,5,6,30.7,-68.5,other low,20,1021
16619,16620,Chris,2018,7,5,12,30.7,-69.7,other low,20,1021
16620,16621,Chris,2018,7,5,18,30.8,-70.7,other low,20,1020
16621,16622,Chris,2018,7,6,0,30.9,-71.7,other low,25,1019
16622,16623,Chris,2018,7,6,6,31.2,-72.6,other low,25,1018
16623,16624,Chris,2018,7,6,12,31.5,-73.1,tropical depression,25,1016
16624,16625,Chris,2018,7,6,18,31.8,-73.6,tropical depression,25,1016
16625,16626,Chris,2018,7,7,0,32.2,-74.2,tropical depression,25,1015
16626,16627,Chris,2018,7,7,6,32.6,-74.6,tropical depression,25,1015
16627,16628,Chris,2018,7,7,12,32.7,-74.9,tropical depression,25,1015
16628,16629,Chris,2018,7,7,18,32.8,-75.2,tropical depression,30,1014
16629,16630,Chris,2018,7,8,0,32.9,-75.3,tropical depression,30,1012
16630,16631,Chris,2018,7,8,6,33.1,-75.4,tropical storm,35,1010
16631,16632,Chris,2018,7,8,12,33.1,-75.0,tropical storm,35,1008
16632,16633,Chris,2018,7,8,18,32.8,-74.8,tropical storm,40,1007
16633,16634,Chris,2018,7,9,0,32.6,-74.6,tropical storm,45,1005
16634,16635,Chris,2018,7,9,6,32.4,-74.5,tropical storm,45,1001
16635,16636,Chris,2018,7,9,12,32.2,-74.6,tropical storm,50,999
16636,16637,Chris,2018,7,9,18,32.1,-74.4,tropical storm,55,996
16637,16638,Chris,2018,7,10,0,32.2,-74.3,tropical storm,60,994
16638,16639,Chris,2018,7,10,6,32.4,-74.1,tropical storm,60,992
16639,16640,Chris,2018,7,10,12,32.9,-73.5,hurricane,65,990
16640,16641,Chris,2018,7,10,18,33.4,-72.8,hurricane,75,983
16641,16642,Chris,2018,7,11,0,33.9,-71.9,hurricane,90,969
16642,16643,Chris,2018,7,11,6,34.6,-70.7,hurricane,90,969
16643,16644,Chris,2018,7,11,12,35.6,-69.1,hurricane,85,973
16644,16645,Chris,2018,7,11,18,37.0,-66.8,hurricane,80,976
16645,16646,Chris,2018,7,12,0,38.5,-64.3,hurricane,75,980
16646,16647,Chris,2018,7,12,6,40.9,-61.7,hurricane,65,985
16647,16648,Chris,2018,7,12,12,43.3,-59.2,tropical storm,60,987
16648,16649,Chris,2018,7,12,18,45.7,-56.4,extratropical,55,989
16649,16650,Chris,2018,7,13,0,48.0,-53.4,extratropical,45,998
16650,16651,Chris,2018,7,13,6,50.0,-50.0,extratropical,45,999
16651,16652,Chris,2018,7,13,12,51.0,-45.0,extratropical,40,1000
16652,16653,Chris,2018,7,13,18,52.0,-39.0,extratropical,40,1000
16653,16654,Chris,2018,7,14,0,53.5,-33.5,extratropical,40,997
16654,16655,Chris,2018,7,14,6,56.0,-28.0,extratropical,45,993
16655,16656,Chris,2018,7,14,12,58.0,-25.0,extratropical,45,988
16656,16657,Chris,2018,7,14,18,59.5,-22.5,extratropical,45,986
16657,16658,Chris,2018,7,15,0,60.5,-21.0,extratropical,45,983
16658,16659,Chris,2018,7,15,6,60.6,-20.6,extratropical,40,985
16659,16660,Chris,2018,7,15,12,60.7,-20.3,extratropical,35,988
16660,16661,Chris,2018,7,15,18,60.9,-19.5,extratropical,30,990
16661,16662,Chris,2018,7,16,0,61.0,-18.5,extratropical,25,992
16662,16663,Chris,2018,7,16,6,61.1,-16.3,extratropical,25,994
16663,16664,Chris,2018,7,16,12,61.3,-13.7,extratropical,25,996
16664,16665,Chris,2018,7,16,18,62.1,-12.5,extratropical,25,999
16665,16666,Chris,2018,7,17,0,63.1,-12.0,extratropical,20,1002
16666,16667,Chris,2018,7,17,6,63.3,-11.8,extratropical,20,1005
16667,16668,Chris,2018,7,17,12,63.5,-11.5,extratropical,15,1007
16668,16669,Debby,2018,8,2,18,41.2,-33.7,extratropical,30,1012
16669,16670,Debby,2018,8,3,0,40.8,-35.5,extratropical,35,1011
16670,16671,Debby,2018,8,3,6,40.4,-37.2,extratropical,35,1011
16671,16672,Debby,2018,8,3,12,39.9,-38.9,extratropical,35,1011
16672,16673,Debby,2018,8,3,18,39.2,-40.5,other low,35,1010
16673,16674,Debby,2018,8,4,0,38.6,-42.2,other low,35,1010
16674,16675,Debby,2018,8,4,6,37.8,-44.0,other low,30,1010
16675,16676,Debby,2018,8,4,12,36.7,-45.1,other low,30,1010
16676,16677,Debby,2018,8,4,18,35.7,-46.0,other low,30,1010
16677,16678,Debby,2018,8,5,0,34.8,-47.2,other low,30,1010
16678,16679,Debby,2018,8,5,6,33.9,-48.4,other low,30,1010
16679,16680,Debby,2018,8,5,12,32.9,-49.2,other low,30,1010
16680,16681,Debby,2018,8,5,18,32.2,-49.8,other low,30,1010
16681,16682,Debby,2018,8,6,0,31.7,-50.3,other low,30,1010
16682,16683,Debby,2018,8,6,6,31.3,-50.0,other low,30,1010
16683,16684,Debby,2018,8,6,12,31.9,-49.5,other low,30,1010
16684,16685,Debby,2018,8,6,18,32.6,-48.9,other low,30,1010
16685,16686,Debby,2018,8,7,0,33.7,-47.9,other low,30,1009
16686,16687,Debby,2018,8,7,6,36.0,-47.6,subtropical storm,35,1008
16687,16688,Debby,2018,8,7,12,37.9,-48.1,subtropical storm,35,1008
16688,16689,Debby,2018,8,7,18,39.0,-49.0,subtropical storm,35,1008
16689,16690,Debby,2018,8,8,0,39.7,-49.2,tropical storm,35,1006
16690,16691,Debby,2018,8,8,6,40.4,-49.0,tropical storm,40,1003
16691,16692,Debby,2018,8,8,12,41.0,-48.6,tropical storm,40,1003
16692,16693,Debby,2018,8,8,18,41.6,-48.1,tropical storm,40,1000
16693,16694,Debby,2018,8,9,0,42.4,-47.2,tropical storm,45,998
16694,16695,Debby,2018,8,9,6,43.2,-46.0,tropical storm,40,1000
16695,16696,Debby,2018,8,9,12,44.0,-44.4,tropical storm,40,1002
16696,16697,Debby,2018,8,9,18,45.1,-42.0,other low,35,1004
16697,16698,Debby,2018,8,10,0,45.9,-38.5,extratropical,35,1004
16698,16699,Debby,2018,8,10,6,46.5,-34.7,extratropical,35,1004
16699,16700,Debby,2018,8,10,12,47.0,-30.8,extratropical,30,1004
16700,16701,Ernesto,2018,8,15,0,36.9,-45.5,other low,30,1011
16701,16702,Ernesto,2018,8,15,6,37.4,-45.7,subtropical depression,30,1009
16702,16703,Ernesto,2018,8,15,12,37.8,-45.9,subtropical storm,35,1008
16703,16704,Ernesto,2018,8,15,18,38.5,-45.8,subtropical storm,35,1008
16704,16705,Ernesto,2018,8,16,0,39.3,-45.4,subtropical storm,35,1008
16705,16706,Ernesto,2018,8,16,6,40.3,-44.7,subtropical storm,35,1008
16706,16707,Ernesto,2018,8,16,12,41.5,-43.8,subtropical storm,40,1007
16707,16708,Ernesto,2018,8,16,18,42.4,-42.1,tropical storm,40,1007
16708,16709,Ernesto,2018,8,17,0,43.5,-40.2,tropical storm,40,1007
16709,16710,Ernesto,2018,8,17,6,44.9,-37.9,tropical storm,40,1006
16710,16711,Ernesto,2018,8,17,12,46.6,-35.1,tropical storm,40,1005
16711,16712,Ernesto,2018,8,17,18,48.3,-31.8,tropical storm,40,1003
16712,16713,Ernesto,2018,8,18,0,49.8,-27.7,other low,40,999
16713,16714,Ernesto,2018,8,18,6,51.3,-22.6,extratropical,35,1002
16714,16715,Ernesto,2018,8,18,12,52.3,-18.2,extratropical,35,1003
16715,16716,Ernesto,2018,8,18,18,53.4,-13.8,extratropical,35,1004
16716,16717,Ernesto,2018,8,19,0,54.2,-9.6,extratropical,35,1005
16717,16718,Ernesto,2018,8,19,6,55.0,-4.5,extratropical,35,1007
16718,16719,Florence,2018,8,30,6,12.8,-16.9,other low,20,1008
16719,16720,Florence,2018,8,30,12,12.8,-17.9,other low,25,1007
16720,16721,Florence,2018,8,30,18,12.8,-19.0,other low,25,1007
16721,16722,Florence,2018,8,31,0,13.1,-20.2,other low,30,1006
16722,16723,Florence,2018,8,31,6,13.4,-21.4,other low,30,1006
16723,16724,Florence,2018,8,31,12,13.6,-22.6,other low,30,1006
16724,16725,Florence,2018,8,31,18,13.8,-23.8,tropical depression,30,1006
16725,16726,Florence,2018,9,1,0,14.0,-24.9,tropical depression,30,1006
16726,16727,Florence,2018,9,1,6,14.3,-26.1,tropical storm,35,1005
16727,16728,Florence,2018,9,1,12,14.8,-27.2,tropical storm,35,1004
16728,16729,Florence,2018,9,1,18,15.4,-28.3,tropical storm,40,1002
16729,16730,Florence,2018,9,2,0,15.9,-29.6,tropical storm,45,1000
16730,16731,Florence,2018,9,2,6,16.4,-30.9,tropical storm,50,999
16731,16732,Florence,2018,9,2,12,16.8,-32.4,tropical storm,50,998
16732,16733,Florence,2018,9,2,18,17.1,-33.8,tropical storm,50,998
16733,16734,Florence,2018,9,3,0,17.6,-35.2,tropical storm,50,997
16734,16735,Florence,2018,9,3,6,17.9,-36.6,tropical storm,50,997
16735,16736,Florence,2018,9,3,12,18.2,-38.0,tropical storm,55,996
16736,16737,Florence,2018,9,3,18,18.4,-39.2,tropical storm,60,993
16737,16738,Florence,2018,9,4,0,18.7,-40.2,hurricane,65,990
16738,16739,Florence,2018,9,4,6,19.1,-41.2,hurricane,65,989
16739,16740,Florence,2018,9,4,12,19.5,-42.0,hurricane,70,986
16740,16741,Florence,2018,9,4,18,20.0,-42.7,hurricane,75,982
16741,16742,Florence,2018,9,5,0,20.4,-43.4,hurricane,85,975
16742,16743,Florence,2018,9,5,6,21.1,-44.3,hurricane,95,968
16743,16744,Florence,2018,9,5,12,21.7,-45.2,hurricane,105,960
16744,16745,Florence,2018,9,5,18,22.4,-46.2,hurricane,115,950
16745,16746,Florence,2018,9,6,0,23.1,-46.9,hurricane,115,950
16746,16747,Florence,2018,9,6,6,23.8,-47.6,hurricane,105,958
16747,16748,Florence,2018,9,6,12,24.4,-48.2,hurricane,90,970
16748,16749,Florence,2018,9,6,18,24.8,-49.0,hurricane,75,980
16749,16750,Florence,2018,9,7,0,25.0,-49.6,tropical storm,60,990
16750,16751,Florence,2018,9,7,6,25.0,-50.3,tropical storm,55,992
16751,16752,Florence,2018,9,7,12,24.9,-51.1,tropical storm,55,993
16752,16753,Florence,2018,9,7,18,24.8,-52.0,tropical storm,55,993
16753,16754,Florence,2018,9,8,0,24.7,-52.9,tropical storm,55,993
16754,16755,Florence,2018,9,8,6,24.6,-53.6,tropical storm,55,993
16755,16756,Florence,2018,9,8,12,24.6,-54.1,tropical storm,55,992
16756,16757,Florence,2018,9,8,18,24.6,-54.5,tropical storm,60,989
16757,16758,Florence,2018,9,9,0,24.5,-55.0,tropical storm,60,989
16758,16759,Florence,2018,9,9,6,24.4,-55.5,tropical storm,60,988
16759,16760,Florence,2018,9,9,12,24.4,-56.1,hurricane,65,984
16760,16761,Florence,2018,9,9,18,24.4,-56.7,hurricane,70,979
16761,16762,Florence,2018,9,10,0,24.5,-57.3,hurricane,80,973
16762,16763,Florence,2018,9,10,6,24.7,-58.4,hurricane,90,967
16763,16764,Florence,2018,9,10,12,24.9,-59.5,hurricane,105,954
16764,16765,Florence,2018,9,10,18,25.2,-60.6,hurricane,120,940
16765,16766,Florence,2018,9,11,0,25.6,-61.8,hurricane,115,944
16766,16767,Florence,2018,9,11,6,26.0,-63.2,hurricane,115,950
16767,16768,Florence,2018,9,11,12,26.5,-64.7,hurricane,125,947
16768,16769,Florence,2018,9,11,18,27.2,-66.4,hurricane,130,937
16769,16770,Florence,2018,9,12,0,27.9,-68.1,hurricane,120,943
16770,16771,Florence,2018,9,12,6,28.7,-69.5,hurricane,115,945
16771,16772,Florence,2018,9,12,12,29.4,-70.7,hurricane,115,945
16772,16773,Florence,2018,9,12,18,30.4,-71.9,hurricane,110,949
16773,16774,Florence,2018,9,13,0,31.5,-73.2,hurricane,105,955
16774,16775,Florence,2018,9,13,6,32.4,-74.2,hurricane,100,955
16775,16776,Florence,2018,9,13,12,33.1,-75.1,hurricane,95,954
16776,16777,Florence,2018,9,13,18,33.6,-76.0,hurricane,90,953
16777,16778,Florence,2018,9,14,0,34.0,-76.5,hurricane,90,952
16778,16779,Florence,2018,9,14,6,34.2,-77.2,hurricane,85,952
16779,16780,Florence,2018,9,14,11,34.2,-77.8,hurricane,80,956
16780,16781,Florence,2018,9,14,12,34.1,-77.9,hurricane,80,957
16781,16782,Florence,2018,9,14,18,34.0,-78.4,hurricane,65,969
16782,16783,Florence,2018,9,15,0,33.9,-78.8,tropical storm,60,978
16783,16784,Florence,2018,9,15,6,33.7,-79.3,tropical storm,55,986
16784,16785,Florence,2018,9,15,12,33.6,-79.5,tropical storm,55,992
16785,16786,Florence,2018,9,15,18,33.6,-79.8,tropical storm,50,997
16786,16787,Florence,2018,9,16,0,33.6,-80.2,tropical storm,45,998
16787,16788,Florence,2018,9,16,6,33.6,-80.8,tropical storm,40,999
16788,16789,Florence,2018,9,16,12,33.6,-81.5,tropical storm,35,1002
16789,16790,Florence,2018,9,16,18,34.1,-82.1,tropical depression,30,1006
16790,16791,Florence,2018,9,17,0,35.0,-82.2,tropical depression,25,1007
16791,16792,Florence,2018,9,17,6,36.4,-82.6,tropical depression,25,1008
16792,16793,Florence,2018,9,17,12,37.8,-82.0,extratropical,25,1008
16793,16794,Florence,2018,9,17,18,38.8,-82.0,extratropical,25,1008
16794,16795,Florence,2018,9,18,0,39.5,-80.5,extratropical,25,1008
16795,16796,Florence,2018,9,18,6,41.3,-76.8,extratropical,25,1007
16796,16797,Florence,2018,9,18,12,42.2,-73.3,extratropical,25,1006
16797,16798,Gordon,2018,9,2,18,22.4,-77.0,disturbance,25,1012
16798,16799,Gordon,2018,9,3,0,23.3,-78.2,disturbance,25,1011
16799,16800,Gordon,2018,9,3,6,24.2,-79.4,tropical depression,30,1009
16800,16801,Gordon,2018,9,3,9,24.6,-80.0,tropical storm,35,1008
16801,16802,Gordon,2018,9,3,11,25.0,-80.5,tropical storm,45,1006
16802,16803,Gordon,2018,9,3,12,25.1,-80.7,tropical storm,45,1006
16803,16804,Gordon,2018,9,3,13,25.2,-80.9,tropical storm,45,1006
16804,16805,Gordon,2018,9,3,18,25.8,-81.9,tropical storm,50,1004
16805,16806,Gordon,2018,9,4,0,26.6,-83.3,tropical storm,55,1003
16806,16807,Gordon,2018,9,4,6,27.2,-84.9,tropical storm,55,1002
16807,16808,Gordon,2018,9,4,12,28.1,-86.2,tropical storm,55,1001
16808,16809,Gordon,2018,9,4,18,28.9,-87.2,tropical storm,60,1000
16809,16810,Gordon,2018,9,5,0,29.8,-88.0,tropical storm,60,999
16810,16811,Gordon,2018,9,5,3,30.4,-88.5,tropical storm,60,996
16811,16812,Gordon,2018,9,5,6,30.9,-88.9,tropical storm,45,1002
16812,16813,Gordon,2018,9,5,12,31.9,-89.8,tropical depression,30,1007
16813,16814,Gordon,2018,9,5,18,32.5,-90.4,tropical depression,25,1012
16814,16815,Gordon,2018,9,6,0,33.0,-90.9,tropical depression,20,1013
16815,16816,Gordon,2018,9,6,6,33.5,-91.4,tropical depression,20,1014
16816,16817,Gordon,2018,9,6,12,33.9,-91.7,tropical depression,15,1014
16817,16818,Gordon,2018,9,6,18,34.2,-91.9,other low,15,1014
16818,16819,Gordon,2018,9,7,0,34.4,-92.0,other low,15,1014
16819,16820,Gordon,2018,9,7,6,34.6,-92.1,other low,15,1014
16820,16821,Gordon,2018,9,7,12,35.0,-92.2,other low,15,1014
16821,16822,Gordon,2018,9,7,18,35.5,-92.3,other low,15,1014
16822,16823,Helene,2018,9,7,12,13.4,-16.8,tropical depression,30,1004
16823,16824,Helene,2018,9,7,18,13.5,-17.4,tropical depression,30,1003
16824,16825,Helene,2018,9,8,0,13.6,-18.0,tropical storm,35,1002
16825,16826,Helene,2018,9,8,6,13.7,-18.9,tropical storm,40,1002
16826,16827,Helene,2018,9,8,12,13.5,-19.9,tropical storm,45,1001
16827,16828,Helene,2018,9,8,18,13.3,-21.0,tropical storm,45,1000
16828,16829,Helene,2018,9,9,0,13.2,-22.2,tropical storm,50,999
16829,16830,Helene,2018,9,9,6,13.1,-23.4,tropical storm,55,998
16830,16831,Helene,2018,9,9,12,13.2,-24.5,tropical storm,60,996
16831,16832,Helene,2018,9,9,18,13.4,-25.6,hurricane,65,992
16832,16833,Helene,2018,9,10,0,13.7,-26.7,hurricane,75,984
16833,16834,Helene,2018,9,10,6,14.0,-28.0,hurricane,80,980
16834,16835,Helene,2018,9,10,12,14.4,-29.4,hurricane,85,977
16835,16836,Helene,2018,9,10,18,14.8,-30.8,hurricane,90,973
16836,16837,Helene,2018,9,11,0,15.3,-32.1,hurricane,95,969
16837,16838,Helene,2018,9,11,6,15.7,-33.2,hurricane,95,968
16838,16839,Helene,2018,9,11,12,16.2,-34.0,hurricane,95,967
16839,16840,Helene,2018,9,11,18,16.8,-34.6,hurricane,90,970
16840,16841,Helene,2018,9,12,0,17.6,-35.3,hurricane,85,973
16841,16842,Helene,2018,9,12,6,18.7,-35.8,hurricane,80,976
16842,16843,Helene,2018,9,12,12,19.8,-36.3,hurricane,80,976
16843,16844,Helene,2018,9,12,18,20.8,-36.7,hurricane,75,979
16844,16845,Helene,2018,9,13,0,21.9,-37.1,hurricane,70,982
