,Unnamed: 0.1,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
16917,16917,16918,Joyce,2018,9,17,12,34.1,-28.9,30,1006,0,0,0,0,0,0,1,0,0,-4.763641690726233,111.2203640400664,18.536727340011065,34.2,-30.1,0
16918,16918,16919,Joyce,2018,9,17,18,33.9,-28.0,30,1006,0,0,0,0,0,0,1,0,0,-12.528807709151703,86.05462462816499,14.342437438027497,34.1,-28.9,0
16919,16919,16920,Joyce,2018,9,18,0,33.5,-27.5,30,1006,0,0,0,0,0,0,1,0,0,-38.659808254089995,64.16458824893328,10.69409804148888,33.9,-28.0,0
16920,16920,16921,Joyce,2018,9,18,6,32.8,-27.3,30,1006,0,0,0,0,0,0,1,0,0,-74.05460409907727,79.84571899747326,13.30761983291221,33.5,-27.5,0
16921,16921,16922,Joyce,2018,9,18,12,32.0,-27.3,30,1007,0,0,0,0,0,0,1,0,0,-90.0,88.7150729646967,14.785845494116117,32.8,-27.3,0
16922,16922,16923,Joyce,2018,9,18,18,31.1,-27.5,25,1008,0,0,0,0,0,0,1,0,0,77.47119229084852,101.58187161568509,16.930311935947515,32.0,-27.3,0
16923,16923,16924,Joyce,2018,9,19,0,30.4,-27.9,25,1009,0,0,0,1,0,0,0,0,0,60.25511870305796,86.54225143052903,14.423708571754839,31.1,-27.5,0
16924,16924,16925,Joyce,2018,9,19,6,30.0,-28.5,20,1010,0,0,0,1,0,0,0,0,0,33.690067525979636,72.8299113230128,12.138318553835466,30.4,-27.9,0
16925,16925,16926,Joyce,2018,9,19,12,29.9,-29.2,20,1011,0,0,0,1,0,0,0,0,0,8.130102354156103,68.47730023618386,11.41288337269731,30.0,-28.5,0
16926,16926,16927,Joyce,2018,9,19,18,29.9,-29.9,20,1012,0,0,0,1,0,0,0,0,0,-0.0,67.60790469466566,11.26798411577761,29.9,-29.2,0
16927,16927,16928,Joyce,2018,9,20,0,29.8,-30.6,20,1013,0,0,0,1,0,0,0,0,0,8.130102354155776,68.54389410800283,11.423982351333805,29.9,-29.9,0
16928,16928,16929,Joyce,2018,9,20,6,29.6,-31.4,20,1014,0,0,0,1,0,0,0,0,0,14.036243467926479,80.53152845708637,13.421921409514395,29.8,-30.6,0
16929,16929,16930,Joyce,2018,9,20,12,29.5,-32.3,20,1014,0,0,0,1,0,0,0,0,0,6.340191745910009,87.92798673315505,14.654664455525841,29.6,-31.4,0
16930,16930,16931,Joyce,2018,9,20,18,29.6,-33.2,20,1014,0,0,0,1,0,0,0,0,0,-6.3401917459099595,87.92798673315627,14.654664455526046,29.5,-32.3,0
16931,16931,16932,Joyce,2018,9,21,0,29.7,-34.0,20,1014,0,0,0,1,0,0,0,0,0,-7.1250163489016725,78.24738729219585,13.041231215365976,29.6,-33.2,0
16932,16932,16933,Joyce,2018,9,21,6,30.1,-34.7,20,1014,0,0,0,1,0,0,0,0,0,-29.744881296942253,80.85081570345164,13.475135950575273,29.7,-34.0,0
16933,16933,16934,Joyce,2018,9,21,12,30.8,-35.0,20,1014,0,0,0,1,0,0,0,0,0,-66.80140948635199,82.77877601156014,13.796462668593357,30.1,-34.7,0
16934,16934,16935,Eleven,2018,9,21,18,12.9,-52.5,30,1008,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
16935,16935,16936,Eleven,2018,9,22,0,13.0,-53.2,30,1007,0,0,0,0,0,0,1,0,0,-8.130102354155918,76.75592019752919,12.792653366254866,12.9,-52.5,0
16936,16936,16937,Eleven,2018,9,22,6,13.0,-53.4,30,1007,0,0,0,0,0,0,1,0,0,-0.0,21.696950626464794,3.6161584377441325,13.0,-53.2,0
16937,16937,16938,Eleven,2018,9,22,12,13.2,-53.7,25,1008,0,0,0,0,0,0,1,0,0,-33.69006752597932,39.34366493546378,6.557277489243963,13.0,-53.4,0
16938,16938,16939,Eleven,2018,9,22,18,13.4,-53.9,25,1008,0,0,0,0,0,0,1,0,0,-45.00000000000076,30.97097171549438,5.161828619249063,13.2,-53.7,0
16939,16939,16940,Kirk,2018,9,22,6,7.7,-21.8,30,1007,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
16940,16940,16941,Kirk,2018,9,22,12,8.1,-22.9,35,1005,0,0,0,0,0,0,0,1,0,-19.98310652189999,129.11195063973554,21.518658439955924,7.7,-21.8,0
16941,16941,16942,Kirk,2018,9,22,18,8.5,-24.1,35,1005,0,0,0,0,0,0,0,1,0,-18.434948822921985,139.3990700820322,23.233178347005367,8.1,-22.9,0
16942,16942,16943,Kirk,2018,9,23,0,8.9,-25.7,35,1005,0,0,0,0,0,0,0,1,0,-14.036243467926509,181.5475109682624,30.2579184947104,8.5,-24.1,0
16943,16943,16944,Kirk,2018,9,23,6,9.1,-27.3,35,1005,0,0,0,0,0,0,0,1,0,-7.125016348901767,177.3176749584257,29.552945826404283,8.9,-25.7,0
16944,16944,16945,Kirk,2018,9,23,12,9.2,-29.3,35,1005,0,0,0,0,0,0,0,0,1,-2.8624052261117376,220.1023535071661,36.683725584527686,9.1,-27.3,0
16945,16945,16946,Kirk,2018,9,23,18,9.3,-31.7,30,1006,0,0,0,0,0,0,0,0,1,-2.385944030388848,263.9467478623866,43.9911246437311,9.2,-29.3,0
16946,16946,16947,Kirk,2018,9,24,0,9.4,-34.1,25,1007,0,0,0,0,0,0,0,0,1,-2.3859440303888024,263.8719355431956,43.97865592386594,9.3,-31.7,0
16947,16947,16948,Kirk,2018,9,24,6,9.6,-36.4,30,1007,0,0,0,0,0,0,0,0,1,-4.969740728110293,253.5128450997207,42.25214084995345,9.4,-34.1,0
16948,16948,16949,Kirk,2018,9,24,12,9.8,-38.5,35,1007,0,0,0,0,0,0,0,0,1,-5.440332031005531,231.50950582901137,38.58491763816856,9.6,-36.4,0
16949,16949,16950,Kirk,2018,9,24,18,10.0,-40.6,35,1007,0,0,0,0,0,0,0,0,1,-5.440332031005483,231.37214365720868,38.562023942868116,9.8,-38.5,0
16950,16950,16951,Kirk,2018,9,25,0,10.3,-42.7,35,1007,0,0,0,0,0,0,0,0,1,-8.130102354155992,232.5155492900475,38.75259154834125,10.0,-40.6,0
16951,16951,16952,Kirk,2018,9,25,6,10.7,-44.8,35,1007,0,0,0,0,0,0,0,0,1,-10.784297867562591,234.10010846957908,39.01668474492985,10.3,-42.7,0
16952,16952,16953,Kirk,2018,9,25,12,11.0,-46.8,35,1007,0,0,0,0,0,0,0,0,1,-8.530765609948153,221.18763231486278,36.864605385810464,10.7,-44.8,0
16953,16953,16954,Kirk,2018,9,25,18,11.3,-48.6,40,1006,0,0,0,0,0,0,0,0,1,-9.462322208025617,199.39769428982564,33.23294904830427,11.0,-46.8,0
16954,16954,16955,Kirk,2018,9,26,0,11.5,-50.3,45,1005,0,0,0,0,0,0,0,1,0,-6.709836807756926,186.8478627308878,31.14131045514797,11.3,-48.6,0
16955,16955,16956,Kirk,2018,9,26,6,11.8,-52.0,50,1004,0,0,0,0,0,0,0,1,0,-10.007979801441346,188.3165330804195,31.386088846736584,11.5,-50.3,0
16956,16956,16957,Kirk,2018,9,26,12,12.1,-53.6,55,1002,0,0,0,0,0,0,0,1,0,-10.619655276155088,177.40747018863613,29.56791169810602,11.8,-52.0,0
16957,16957,16958,Kirk,2018,9,26,18,12.5,-55.0,55,998,0,0,0,0,0,0,0,1,0,-15.945395900922883,158.59086121309286,26.431810202182145,12.1,-53.6,0
16958,16958,16959,Kirk,2018,9,27,0,12.9,-56.4,50,1002,0,0,0,0,0,0,0,1,0,-15.945395900922883,158.36649871840459,26.394416453067432,12.5,-55.0,0
16959,16959,16960,Kirk,2018,9,27,6,13.3,-57.7,50,1002,0,0,0,0,0,0,0,1,0,-17.102728969052333,147.75546878983948,24.625911464973246,12.9,-56.4,0
16960,16960,16961,Kirk,2018,9,27,12,13.6,-58.7,50,998,0,0,0,0,0,0,0,1,0,-16.699244233993564,113.2581178969639,18.876352982827317,13.3,-57.7,0
16961,16961,16962,Kirk,2018,9,27,18,14.0,-59.8,50,1000,0,0,0,0,0,0,0,1,0,-19.983106521900087,126.90549168795462,21.15091528132577,13.6,-58.7,0
16962,16962,16963,Kirk,2018,9,28,0,13.8,-60.8,45,1002,0,0,0,0,0,0,0,1,0,11.309932474020174,110.3222867046609,18.38704778411015,14.0,-59.8,0
16963,16963,16964,Kirk,2018,9,28,0,13.8,-60.9,45,1002,0,0,0,0,0,0,0,1,0,-0.0,10.812676735976872,1.8021127893294786,13.8,-60.8,1
16964,16964,16965,Kirk,2018,9,28,6,13.3,-61.9,45,1005,0,0,0,0,0,0,0,1,0,26.565051177077994,121.55668786930921,20.2594479782182,13.8,-60.9,0
16965,16965,16966,Kirk,2018,9,28,12,13.6,-63.1,40,1007,0,0,0,0,0,0,0,1,0,-14.0362434679264,134.11467109814677,22.35244518302446,13.3,-61.9,0
16966,16966,16967,Kirk,2018,9,28,18,14.4,-64.2,35,1007,0,0,0,0,0,0,0,1,0,-36.027373385103594,148.17660131193114,24.69610021865519,13.6,-63.1,0
16967,16967,16968,Leslie,2018,9,22,0,35.0,-45.0,25,1008,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
16968,16968,16969,Leslie,2018,9,22,6,34.4,-44.2,30,1005,0,1,0,0,0,0,0,0,0,-36.86989764584419,99.00778281299795,16.50129713549966,35.0,-45.0,0
16969,16969,16970,Leslie,2018,9,22,12,33.7,-44.2,35,1003,0,1,0,0,0,0,0,0,0,-90.0,77.64630629604257,12.941051049340428,34.4,-44.2,0
16970,16970,16971,Leslie,2018,9,22,18,33.3,-44.6,35,1003,0,1,0,0,0,0,0,0,0,45.00000000000051,57.87750818752103,9.646251364586838,33.7,-44.2,0
16971,16971,16972,Leslie,2018,9,23,0,33.2,-45.2,35,1003,0,1,0,0,0,0,0,0,0,9.462322208025068,57.00254524827611,9.500424208046018,33.3,-44.6,0
16972,16972,16973,Leslie,2018,9,23,6,33.0,-45.9,35,1002,0,1,0,0,0,0,0,0,0,15.945395900923163,69.00533328667659,11.500888881112765,33.2,-45.2,0
16973,16973,16974,Leslie,2018,9,23,12,33.2,-46.5,35,1002,0,0,0,0,0,1,0,0,0,-18.434948822922216,60.24080059713942,10.04013343285657,33.0,-45.9,0
16974,16974,16975,Leslie,2018,9,23,18,33.5,-47.0,35,1002,0,0,0,0,0,1,0,0,0,-30.96375653207328,57.2116993110774,9.5352832185129,33.2,-46.5,0
16975,16975,16976,Leslie,2018,9,24,0,33.5,-47.8,35,1004,0,0,0,0,0,1,0,0,0,-0.0,74.33785101536445,12.389641835894075,33.5,-47.0,0
16976,16976,16977,Leslie,2018,9,24,6,32.9,-48.5,35,1004,0,0,0,0,0,1,0,0,0,40.601294645004415,93.21042736246913,15.53507122707819,33.5,-47.8,0
16977,16977,16978,Leslie,2018,9,24,12,32.8,-47.9,35,1004,0,0,0,0,0,1,0,0,0,-9.462322208025727,57.250944559366474,9.541824093227746,32.9,-48.5,0
16978,16978,16979,Leslie,2018,9,24,18,33.0,-47.6,35,1004,0,0,0,0,0,1,0,0,0,33.69006752598042,35.77374903495603,5.9622915058260055,32.8,-47.9,0
16979,16979,16980,Leslie,2018,9,25,0,32.7,-47.2,30,1005,0,0,0,0,1,0,0,0,0,-36.869897645843864,50.08995642119608,8.348326070199347,33.0,-47.6,0
16980,16980,16981,Leslie,2018,9,25,6,32.1,-46.7,30,1005,0,0,0,0,1,0,0,0,0,-50.194428907734874,81.48509804799149,13.580849674665247,32.7,-47.2,0
16981,16981,16982,Leslie,2018,9,25,12,31.7,-45.2,30,1005,0,1,0,0,0,0,0,0,0,-14.93141717813763,148.66236710971654,24.777061184952757,32.1,-46.7,0
16982,16982,16983,Leslie,2018,9,25,18,32.9,-44.3,40,1000,0,1,0,0,0,0,0,0,0,53.130102354155795,157.7731723979228,26.295528732987133,31.7,-45.2,0
16983,16983,16984,Leslie,2018,9,26,0,32.6,-42.6,50,998,0,1,0,0,0,0,0,0,0,-10.00797980144127,162.7517244811116,27.125287413518603,32.9,-44.3,0
16984,16984,16985,Leslie,2018,9,26,6,32.3,-40.3,55,992,0,1,0,0,0,0,0,0,0,-7.4314079711725975,218.80528066691642,36.4675467778194,32.6,-42.6,0
16985,16985,16986,Leslie,2018,9,26,12,33.8,-38.5,55,987,0,1,0,0,0,0,0,0,0,39.80557109226525,236.50637051592508,39.417728419320845,32.3,-40.3,0
16986,16986,16987,Leslie,2018,9,26,18,36.1,-38.6,60,978,0,1,0,0,0,0,0,0,0,-87.51044707800081,255.32472864844138,42.5541214414069,33.8,-38.5,0
16987,16987,16988,Leslie,2018,9,27,0,37.3,-40.4,65,970,0,1,0,0,0,0,0,0,0,-33.690067525979735,208.81135691598962,34.801892819331606,36.1,-38.6,0
16988,16988,16989,Leslie,2018,9,27,6,37.1,-41.6,65,970,0,1,0,0,0,0,0,0,0,9.462322208025398,108.82048565045119,18.13674760840853,37.3,-40.4,0
16989,16989,16990,Leslie,2018,9,27,12,37.0,-42.5,65,970,0,1,0,0,0,0,0,0,0,6.340191745910009,80.8232427465522,13.4705404577587,37.1,-41.6,0
16990,16990,16991,Leslie,2018,9,27,18,37.0,-43.4,60,978,0,1,0,0,0,0,0,0,0,-0.0,80.11020625693207,13.351701042822013,37.0,-42.5,0
16991,16991,16992,Leslie,2018,9,28,0,36.9,-44.5,50,983,0,1,0,0,0,0,0,0,0,5.194428907734872,98.60284338394888,16.433807230658147,37.0,-43.4,0
16992,16992,16993,Leslie,2018,9,28,6,36.6,-45.3,50,983,0,1,0,0,0,0,0,0,0,20.556045219583353,78.8176280082082,13.136271334701368,36.9,-44.5,0
16993,16993,16994,Leslie,2018,9,28,12,36.4,-46.4,45,986,0,0,0,0,0,1,0,0,0,10.304846468766161,101.01767607416458,16.8362793456941,36.6,-45.3,0
16994,16994,16995,Leslie,2018,9,28,18,36.3,-47.4,45,986,0,0,0,0,0,1,0,0,0,5.710593137499724,90.44644571032802,15.074407618388003,36.4,-46.4,0
16995,16995,16996,Leslie,2018,9,29,0,35.9,-48.9,40,991,0,0,0,0,0,1,0,0,0,14.931417178137504,142.17790843273877,23.69631807212313,36.3,-47.4,0
16996,16996,16997,Leslie,2018,9,29,6,35.4,-50.0,40,991,0,0,0,0,0,1,0,0,0,24.443954780416508,114.0209996692749,19.00349994487915,35.9,-48.9,0
16997,16997,16998,Leslie,2018,9,29,12,34.7,-50.6,40,991,0,0,0,0,0,1,0,0,0,49.39870535499529,95.01181953457494,15.83530325576249,35.4,-50.0,0
16998,16998,16999,Leslie,2018,9,29,18,34.3,-51.3,45,991,0,0,0,0,0,0,0,1,0,29.744881296942726,78.11410921237189,13.01901820206198,34.7,-50.6,0
16999,16999,17000,Leslie,2018,9,30,0,34.0,-51.7,45,991,0,0,0,0,0,0,0,1,0,36.86989764584337,49.68068890066652,8.280114816777752,34.3,-51.3,0
17000,17000,17001,Leslie,2018,9,30,6,33.8,-52.2,45,991,0,0,0,0,0,0,0,1,0,21.801409486352092,51.29190908629364,8.548651514382273,34.0,-51.7,0
17001,17001,17002,Leslie,2018,9,30,12,33.7,-52.6,45,991,0,0,0,0,0,0,0,1,0,14.036243467925761,38.685962190290105,6.447660365048351,33.8,-52.2,0
17002,17002,17003,Leslie,2018,9,30,18,33.6,-53.0,45,991,0,0,0,0,0,0,0,1,0,14.036243467926719,38.727073159150265,6.454512193191711,33.7,-52.6,0
17003,17003,17004,Leslie,2018,10,1,0,33.5,-53.4,45,991,0,0,0,0,0,0,0,1,0,14.036243467926719,38.768079758803346,6.461346626467225,33.6,-53.0,0
17004,17004,17005,Leslie,2018,10,1,6,33.3,-53.7,50,990,0,0,0,0,0,0,0,1,0,33.690067525979785,35.650421932500386,5.941736988750065,33.5,-53.4,0
17005,17005,17006,Leslie,2018,10,1,12,33.1,-54.1,50,990,0,0,0,0,0,0,0,1,0,26.56505117707758,43.39428472116079,7.232380786860131,33.3,-53.7,0
17006,17006,17007,Leslie,2018,10,1,18,32.8,-54.4,50,990,0,0,0,0,0,0,0,1,0,45.00000000000068,43.51851545688942,7.25308590948157,33.1,-54.1,0
17007,17007,17008,Leslie,2018,10,2,0,32.4,-54.9,50,990,0,0,0,0,0,0,0,1,0,38.659808254089995,64.58102999692672,10.763504999487786,32.8,-54.4,0
17008,17008,17009,Leslie,2018,10,2,6,31.9,-55.4,55,989,0,0,0,0,0,0,0,1,0,45.0,72.7945261376895,12.13242102294825,32.4,-54.9,0
17009,17009,17010,Leslie,2018,10,2,12,31.2,-55.9,55,989,0,0,0,0,0,0,0,1,0,54.46232220802559,90.9836564955453,15.16394274925755,31.9,-55.4,0
17010,17010,17011,Leslie,2018,10,2,18,30.4,-56.2,60,986,0,0,0,0,0,0,0,1,0,69.44395478041628,93.22395839604087,15.537326399340145,31.2,-55.9,0
17011,17011,17012,Leslie,2018,10,3,0,29.8,-56.6,60,984,0,0,0,0,0,0,0,1,0,56.309932474020215,76.87930683729107,12.813217806215178,30.4,-56.2,0
17012,17012,17013,Leslie,2018,10,3,6,29.6,-56.8,65,980,0,0,1,0,0,0,0,0,0,45.00000000000051,29.429616774318454,4.904936129053076,29.8,-56.6,0
17013,17013,17014,Leslie,2018,10,3,12,29.5,-56.8,75,972,0,0,1,0,0,0,0,0,0,-90.0,11.08448938324589,1.8474148972076483,29.6,-56.8,0
17014,17014,17015,Leslie,2018,10,3,18,29.8,-56.9,75,970,0,0,1,0,0,0,0,0,0,-71.56505117707779,34.634854296030746,5.7724757160051245,29.5,-56.8,0
17015,17015,17016,Leslie,2018,10,4,0,30.3,-57.0,75,972,0,0,1,0,0,0,0,0,0,-78.69006752597963,56.25934924869484,9.376558208115807,29.8,-56.9,0
17016,17016,17017,Leslie,2018,10,4,6,30.9,-57.1,70,976,0,0,1,0,0,0,0,0,0,-80.53767779197422,67.20531906035272,11.200886510058787,30.3,-57.0,0
17017,17017,17018,Leslie,2018,10,4,12,31.7,-57.2,65,979,0,0,1,0,0,0,0,0,0,-82.8749836510981,89.20915992145399,14.868193320242332,30.9,-57.1,0
17018,17018,17019,Leslie,2018,10,4,18,32.8,-57.3,60,982,0,0,0,0,0,0,0,1,0,-84.80557109226548,122.34377296018702,20.39062882669784,31.7,-57.2,0
17019,17019,17020,Leslie,2018,10,5,0,34.2,-57.6,55,984,0,0,0,0,0,0,0,1,0,-77.90524292298778,157.76096290591911,26.293493817653186,32.8,-57.3,0
17020,17020,17021,Leslie,2018,10,5,6,35.2,-58.2,55,986,0,0,0,0,0,0,0,1,0,-59.03624346792642,123.80762420346115,20.63460403391019,34.2,-57.6,0
17021,17021,17022,Leslie,2018,10,5,12,35.9,-58.3,55,986,0,0,0,0,0,0,0,1,0,-81.86989764584443,78.19296855353971,13.032161425589953,35.2,-58.2,0
17022,17022,17023,Leslie,2018,10,5,18,36.2,-58.1,50,987,0,0,0,0,0,0,0,1,0,56.30993247402115,37.85309038425026,6.308848397375043,35.9,-58.3,0
17023,17023,17024,Leslie,2018,10,6,0,36.5,-57.6,50,987,0,0,0,0,0,0,0,1,0,30.96375653207328,55.879872084983134,9.313312014163856,36.2,-58.1,0
17024,17024,17025,Leslie,2018,10,6,6,36.9,-57.0,50,987,0,0,0,0,0,0,0,1,0,33.690067525979636,69.6061134190841,11.601018903180682,36.5,-57.6,0
17025,17025,17026,Leslie,2018,10,6,12,37.4,-56.4,50,987,0,0,0,0,0,0,0,1,0,39.805571092265126,76.94283862415749,12.82380643735958,36.9,-57.0,0
17026,17026,17027,Leslie,2018,10,6,18,37.5,-55.1,50,987,0,0,0,0,0,0,0,1,0,4.398705354995605,115.56291773282332,19.260486288803886,37.4,-56.4,0
17027,17027,17028,Leslie,2018,10,7,0,37.4,-53.7,50,987,0,0,0,0,0,0,0,1,0,-4.085616779974939,124.37312705301855,20.728854508836424,37.5,-55.1,0
17028,17028,17029,Leslie,2018,10,7,6,37.1,-52.5,50,987,0,0,0,0,0,0,0,1,0,-14.036243467926319,111.54705581401431,18.591175969002386,37.4,-53.7,0
17029,17029,17030,Leslie,2018,10,7,12,36.5,-51.6,50,987,0,0,0,0,0,0,0,1,0,-33.69006752597989,104.32902106788026,17.388170177980044,37.1,-52.5,0
17030,17030,17031,Leslie,2018,10,7,18,36.1,-50.5,50,987,0,0,0,0,0,0,0,1,0,-19.98310652189989,108.31406379449422,18.052343965749035,36.5,-51.6,0
17031,17031,17032,Leslie,2018,10,8,0,35.8,-49.4,45,989,0,0,0,0,0,0,0,1,0,-15.255118703057965,104.67563652102251,17.44593942017042,36.1,-50.5,0
17032,17032,17033,Leslie,2018,10,8,6,35.5,-48.5,45,989,0,0,0,0,0,0,0,1,0,-18.43494882292188,88.03873110184372,14.673121850307288,35.8,-49.4,0
17033,17033,17034,Leslie,2018,10,8,12,34.9,-47.4,45,989,0,0,0,0,0,0,0,1,0,-28.610459665965244,120.2714089588564,20.045234826476065,35.5,-48.5,0
17034,17034,17035,Leslie,2018,10,8,18,34.3,-46.2,50,986,0,0,0,0,0,0,0,1,0,-26.56505117707813,128.63354858317095,21.438924763861824,34.9,-47.4,0
17035,17035,17036,Leslie,2018,10,9,0,33.5,-45.1,55,983,0,0,0,0,0,0,0,1,0,-36.02737338510347,135.00051792011763,22.500086320019605,34.3,-46.2,0
17036,17036,17037,Leslie,2018,10,9,6,32.7,-44.2,55,983,0,0,0,0,0,0,0,1,0,-41.633539336570145,122.1883193779398,20.3647198963233,33.5,-45.1,0
17037,17037,17038,Leslie,2018,10,9,12,31.6,-43.6,55,983,0,0,0,0,0,0,0,1,0,-61.38954033403476,134.4710000851353,22.41183334752255,32.7,-44.2,0
17038,17038,17039,Leslie,2018,10,9,18,30.7,-43.1,60,983,0,0,0,0,0,0,0,1,0,-60.94539590092291,110.58947543870453,18.43157923978409,31.6,-43.6,0
17039,17039,17040,Leslie,2018,10,10,0,29.8,-42.7,65,981,0,0,1,0,0,0,0,0,0,-66.03751102542186,106.94036558035573,17.823394263392622,30.7,-43.1,0
17040,17040,17041,Leslie,2018,10,10,6,28.8,-42.7,65,981,0,0,1,0,0,0,0,0,0,-90.0,110.84074558828826,18.473457598048043,29.8,-42.7,0
17041,17041,17042,Leslie,2018,10,10,12,28.1,-42.5,65,980,0,0,1,0,0,0,0,0,0,-74.05460409907691,80.01387211536564,13.33564535256094,28.8,-42.7,0
17042,17042,17043,Leslie,2018,10,10,18,27.7,-42.2,65,980,0,0,1,0,0,0,0,0,0,-53.130102354156385,53.26583366827453,8.877638944712421,28.1,-42.5,0
17043,17043,17044,Leslie,2018,10,11,0,27.7,-41.6,70,978,0,0,1,0,0,0,0,0,0,0.0,59.17969963132164,9.86328327188694,27.7,-42.2,0
17044,17044,17045,Leslie,2018,10,11,6,28.1,-40.7,70,978,0,0,1,0,0,0,0,0,0,23.96248897457833,99.07597727511224,16.512662879185374,27.7,-41.6,0
17045,17045,17046,Leslie,2018,10,11,12,28.8,-39.3,70,978,0,0,1,0,0,0,0,0,0,26.565051177077873,157.55167437430944,26.25861239571824,28.1,-40.7,0
17046,17046,17047,Leslie,2018,10,11,18,29.5,-37.5,75,976,0,0,1,0,0,0,0,0,0,21.25050550713325,191.5491228072432,31.924853801207203,28.8,-39.3,0
17047,17047,17048,Leslie,2018,10,12,0,30.4,-35.2,80,968,0,0,1,0,0,0,0,0,0,21.37062226934318,243.40669260510012,40.56778210085002,29.5,-37.5,0
17048,17048,17049,Leslie,2018,10,12,6,31.4,-32.5,80,968,0,0,1,0,0,0,0,0,0,20.32313682966292,280.92009482768566,46.82001580461428,30.4,-35.2,0
17049,17049,17050,Leslie,2018,10,12,12,32.6,-29.6,75,971,0,0,1,0,0,0,0,0,0,22.47943439710317,304.611418135495,50.76856968924917,31.4,-32.5,0
17050,17050,17051,Leslie,2018,10,12,18,33.4,-26.3,75,971,0,0,1,0,0,0,0,0,0,13.626994859891491,320.8869287043122,53.48115478405203,32.6,-29.6,0
17051,17051,17052,Leslie,2018,10,13,0,34.2,-22.4,70,976,0,0,1,0,0,0,0,0,0,11.592175410291125,371.85685651525745,61.976142752542906,33.4,-26.3,0
17052,17052,17053,Leslie,2018,10,13,6,35.5,-18.3,65,977,0,0,1,0,0,0,0,0,0,17.592424562181566,401.6991262496346,66.94985437493911,34.2,-22.4,0
17053,17053,17054,Leslie,2018,10,13,12,37.2,-14.1,65,979,0,0,1,0,0,0,0,0,0,22.03622694014548,421.50939503782894,70.25156583963816,35.5,-18.3,0
17054,17054,17055,Leslie,2018,10,13,18,39.3,-10.5,60,984,0,1,0,0,0,0,0,0,0,30.256437163529203,391.9098078638199,65.31830131063664,37.2,-14.1,0
17055,17055,17056,Leslie,2018,10,14,0,41.1,-7.6,40,998,0,1,0,0,0,0,0,0,0,31.827446576673164,317.6399187400292,52.939986456671534,39.3,-10.5,1
17056,17056,17057,Michael,2018,10,6,18,17.8,-86.6,25,1006,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
17057,17057,17058,Michael,2018,10,7,0,18.1,-86.9,25,1004,0,0,0,1,0,0,0,0,0,-44.999999999998984,45.961886075738576,7.660314345956429,17.8,-86.6,0
17058,17058,17059,Michael,2018,10,7,6,18.4,-86.8,30,1004,0,0,0,0,0,0,1,0,0,71.56505117707637,34.84839857664535,5.808066429440892,18.1,-86.9,0
17059,17059,17060,Michael,2018,10,7,12,18.8,-86.4,35,1003,0,0,0,0,0,0,0,1,0,45.00000000000076,61.17585533478657,10.195975889131095,18.4,-86.8,0
17060,17060,17061,Michael,2018,10,7,18,19.1,-85.7,45,999,0,0,0,0,0,0,0,1,0,23.198590513648153,80.85970139758355,13.476616899597259,18.8,-86.4,0
17061,17061,17062,Michael,2018,10,8,0,19.7,-85.5,50,996,0,0,0,0,0,0,0,1,0,71.56505117707769,69.66119444373871,11.610199073956451,19.1,-85.7,0
17062,17062,17063,Michael,2018,10,8,6,20.2,-85.4,60,984,0,0,0,0,0,0,0,1,0,78.69006752598041,56.3329733282498,9.388828888041633,19.7,-85.5,0
17063,17063,17064,Michael,2018,10,8,12,20.9,-85.1,65,982,0,0,1,0,0,0,0,0,0,66.801409486351,83.5737329316267,13.92895548860445,20.2,-85.4,0
17064,17064,17065,Michael,2018,10,8,18,21.7,-85.1,75,977,0,0,1,0,0,0,0,0,0,90.0,88.57676962359439,14.762794937265731,20.9,-85.1,0
17065,17065,17066,Michael,2018,10,9,0,22.7,-85.2,85,971,0,0,1,0,0,0,0,0,0,-84.28940686249987,111.21206878809596,18.535344798015995,21.7,-85.1,0
17066,17066,17067,Michael,2018,10,9,6,23.7,-85.8,85,973,0,0,1,0,0,0,0,0,0,-59.03624346792671,126.63898895003743,21.106498158339573,22.7,-85.2,0
17067,17067,17068,Michael,2018,10,9,12,24.6,-86.2,90,968,0,0,1,0,0,0,0,0,0,-66.03751102542157,107.65507736302915,17.94251289383819,23.7,-85.8,0
17068,17068,17069,Michael,2018,10,9,18,25.6,-86.4,100,961,0,0,1,0,0,0,0,0,0,-78.69006752597963,112.59629437387115,18.766049062311858,24.6,-86.2,0
17069,17069,17070,Michael,2018,10,10,0,26.6,-86.5,110,952,0,0,1,0,0,0,0,0,0,-84.28940686250068,111.24021003583914,18.54003500597319,25.6,-86.4,0
17070,17070,17071,Michael,2018,10,10,6,27.7,-86.6,120,945,0,0,1,0,0,0,0,0,0,-84.80557109226548,122.28886185292902,20.38147697548817,26.6,-86.5,0
17071,17071,17072,Michael,2018,10,10,12,29.0,-86.3,125,934,0,0,1,0,0,0,0,0,0,77.00538320808363,147.04412401152973,24.507354001921623,27.7,-86.6,0
