,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave
14581,14582,Humberto,2013,9,17,12,28.4,-42.6,40,1000,0,0,0,0,0,1,0,0,0
14582,14583,Humberto,2013,9,17,18,29.5,-42.7,40,1000,0,0,0,0,0,1,0,0,0
14583,14584,Humberto,2013,9,18,0,30.5,-43.2,35,1003,0,0,0,0,0,1,0,0,0
14584,14585,Humberto,2013,9,18,6,31.1,-43.6,30,1006,0,0,0,0,1,0,0,0,0
14585,14586,Humberto,2013,9,18,12,31.6,-43.9,30,1006,0,0,0,0,1,0,0,0,0
14586,14587,Humberto,2013,9,18,18,32.0,-44.1,30,1007,0,0,0,0,1,0,0,0,0
14587,14588,Humberto,2013,9,19,0,32.5,-44.3,30,1007,0,0,0,0,1,0,0,0,0
14588,14589,Humberto,2013,9,19,6,33.0,-44.5,30,1007,0,0,0,0,1,0,0,0,0
14589,14590,Ingrid,2013,9,12,6,19.3,-92.2,25,1006,0,0,0,1,0,0,0,0,0
14590,14591,Ingrid,2013,9,12,12,19.6,-92.9,30,1005,0,0,0,1,0,0,0,0,0
14591,14592,Ingrid,2013,9,12,18,19.7,-93.6,30,1004,0,0,0,0,0,0,1,0,0
14592,14593,Ingrid,2013,9,13,0,19.7,-94.1,30,1003,0,0,0,0,0,0,1,0,0
14593,14594,Ingrid,2013,9,13,6,19.6,-94.6,30,1002,0,0,0,0,0,0,1,0,0
14594,14595,Ingrid,2013,9,13,12,19.3,-95.1,35,1000,0,0,0,0,0,0,0,1,0
14595,14596,Ingrid,2013,9,13,18,19.1,-95.3,40,996,0,0,0,0,0,0,0,1,0
14596,14597,Ingrid,2013,9,14,0,19.3,-95.3,50,993,0,0,0,0,0,0,0,1,0
14597,14598,Ingrid,2013,9,14,6,19.6,-95.1,55,990,0,0,0,0,0,0,0,1,0
14598,14599,Ingrid,2013,9,14,12,20.3,-94.6,60,989,0,0,0,0,0,0,0,1,0
14599,14600,Ingrid,2013,9,14,18,21.0,-94.4,65,986,0,0,1,0,0,0,0,0,0
14600,14601,Ingrid,2013,9,15,0,21.6,-94.7,75,983,0,0,1,0,0,0,0,0,0
14601,14602,Ingrid,2013,9,15,6,22.0,-95.2,75,985,0,0,1,0,0,0,0,0,0
14602,14603,Ingrid,2013,9,15,12,22.4,-95.6,65,989,0,0,1,0,0,0,0,0,0
14603,14604,Ingrid,2013,9,15,18,22.7,-95.9,65,987,0,0,1,0,0,0,0,0,0
14604,14605,Ingrid,2013,9,16,0,23.0,-96.2,70,989,0,0,1,0,0,0,0,0,0
14605,14606,Ingrid,2013,9,16,6,23.4,-96.9,60,990,0,0,0,0,0,0,0,1,0
14606,14607,Ingrid,2013,9,16,11,23.7,-97.7,55,991,0,0,0,0,0,0,0,1,0
14607,14608,Ingrid,2013,9,16,12,23.7,-97.8,55,991,0,0,0,0,0,0,0,1,0
14608,14609,Ingrid,2013,9,16,18,23.7,-98.7,40,998,0,0,0,0,0,0,0,1,0
14609,14610,Ingrid,2013,9,17,0,23.7,-99.2,25,1006,0,0,0,0,0,0,1,0,0
14610,14611,Ingrid,2013,9,17,6,23.7,-99.7,20,1008,0,0,0,1,0,0,0,0,0
14611,14612,Jerry,2013,9,28,0,21.1,-50.0,30,1012,0,0,0,1,0,0,0,0,0
14612,14613,Jerry,2013,9,28,6,22.2,-50.3,30,1012,0,0,0,1,0,0,0,0,0
14613,14614,Jerry,2013,9,28,12,23.3,-50.6,30,1011,0,0,0,1,0,0,0,0,0
14614,14615,Jerry,2013,9,28,18,24.2,-50.6,30,1011,0,0,0,1,0,0,0,0,0
14615,14616,Jerry,2013,9,29,0,24.9,-50.4,30,1010,0,0,0,0,0,0,1,0,0
14616,14617,Jerry,2013,9,29,6,25.6,-49.7,30,1010,0,0,0,0,0,0,1,0,0
14617,14618,Jerry,2013,9,29,12,26.2,-49.0,30,1010,0,0,0,0,0,0,1,0,0
14618,14619,Jerry,2013,9,29,18,26.7,-48.2,30,1010,0,0,0,0,0,0,1,0,0
14619,14620,Jerry,2013,9,30,0,27.1,-47.5,30,1009,0,0,0,0,0,0,1,0,0
14620,14621,Jerry,2013,9,30,6,27.2,-46.8,35,1008,0,0,0,0,0,0,0,1,0
14621,14622,Jerry,2013,9,30,12,27.3,-46.0,35,1008,0,0,0,0,0,0,0,1,0
14622,14623,Jerry,2013,9,30,18,27.3,-45.0,40,1006,0,0,0,0,0,0,0,1,0
14623,14624,Jerry,2013,10,1,0,27.5,-43.9,45,1005,0,0,0,0,0,0,0,1,0
14624,14625,Jerry,2013,10,1,6,27.7,-43.6,40,1006,0,0,0,0,0,0,0,1,0
14625,14626,Jerry,2013,10,1,12,28.1,-43.5,40,1007,0,0,0,0,0,0,0,1,0
14626,14627,Jerry,2013,10,1,18,28.1,-43.5,40,1007,0,0,0,0,0,0,0,1,0
14627,14628,Jerry,2013,10,2,0,28.1,-43.7,35,1007,0,0,0,0,0,0,0,1,0
14628,14629,Jerry,2013,10,2,6,28.1,-43.9,35,1007,0,0,0,0,0,0,0,1,0
14629,14630,Jerry,2013,10,2,12,28.6,-43.4,35,1007,0,0,0,0,0,0,0,1,0
14630,14631,Jerry,2013,10,2,18,29.0,-42.9,35,1007,0,0,0,0,0,0,0,1,0
14631,14632,Jerry,2013,10,3,0,29.4,-42.4,35,1007,0,0,0,0,0,0,0,1,0
14632,14633,Jerry,2013,10,3,6,30.1,-41.7,35,1007,0,0,0,0,0,0,0,1,0
14633,14634,Jerry,2013,10,3,12,30.8,-40.6,35,1007,0,0,0,0,0,0,0,1,0
14634,14635,Jerry,2013,10,3,18,31.5,-39.3,35,1008,0,0,0,1,0,0,0,0,0
14635,14636,Jerry,2013,10,4,0,32.5,-38.0,35,1008,0,0,0,1,0,0,0,0,0
14636,14637,Jerry,2013,10,4,6,33.1,-36.6,35,1008,0,0,0,1,0,0,0,0,0
14637,14638,Jerry,2013,10,4,12,33.7,-35.0,35,1008,0,0,0,1,0,0,0,0,0
14638,14639,Jerry,2013,10,4,18,34.2,-33.7,35,1008,0,0,0,1,0,0,0,0,0
14639,14640,Jerry,2013,10,5,0,34.5,-32.7,35,1008,0,0,0,1,0,0,0,0,0
14640,14641,Jerry,2013,10,5,6,35.0,-31.7,35,1008,0,0,0,1,0,0,0,0,0
14641,14642,Jerry,2013,10,5,12,35.9,-30.7,40,1008,0,0,0,1,0,0,0,0,0
14642,14643,Jerry,2013,10,5,18,36.7,-29.8,40,1008,0,0,0,1,0,0,0,0,0
14643,14644,Jerry,2013,10,6,0,38.0,-28.9,40,1008,0,0,0,1,0,0,0,0,0
14644,14645,Karen,2013,10,3,6,21.5,-86.8,45,1006,0,0,0,0,0,0,0,1,0
14645,14646,Karen,2013,10,3,12,22.1,-87.4,55,1004,0,0,0,0,0,0,0,1,0
14646,14647,Karen,2013,10,3,18,22.8,-88.1,55,1001,0,0,0,0,0,0,0,1,0
14647,14648,Karen,2013,10,3,21,23.3,-88.5,55,998,0,0,0,0,0,0,0,1,0
14648,14649,Karen,2013,10,4,0,23.9,-89.0,50,999,0,0,0,0,0,0,0,1,0
14649,14650,Karen,2013,10,4,6,24.5,-89.5,45,1002,0,0,0,0,0,0,0,1,0
14650,14651,Karen,2013,10,4,12,25.2,-89.9,45,1002,0,0,0,0,0,0,0,1,0
14651,14652,Karen,2013,10,4,18,25.8,-90.2,45,1002,0,0,0,0,0,0,0,1,0
14652,14653,Karen,2013,10,5,0,26.1,-90.5,40,1004,0,0,0,0,0,0,0,1,0
14653,14654,Karen,2013,10,5,6,26.7,-91.0,40,1007,0,0,0,0,0,0,0,1,0
14654,14655,Karen,2013,10,5,12,27.6,-91.6,40,1008,0,0,0,0,0,0,0,1,0
14655,14656,Karen,2013,10,5,18,27.9,-91.8,35,1008,0,0,0,0,0,0,0,1,0
14656,14657,Karen,2013,10,6,0,28.1,-91.9,30,1008,0,0,0,0,0,0,1,0,0
14657,14658,Karen,2013,10,6,6,28.1,-91.9,25,1009,0,0,0,0,0,0,1,0,0
14658,14659,Lorenzo,2013,10,21,6,27.6,-55.9,30,1012,0,0,0,0,0,0,1,0,0
14659,14660,Lorenzo,2013,10,21,12,28.2,-55.6,35,1010,0,0,0,0,0,0,0,1,0
14660,14661,Lorenzo,2013,10,21,18,28.8,-55.0,35,1008,0,0,0,0,0,0,0,1,0
14661,14662,Lorenzo,2013,10,22,0,29.1,-54.2,35,1008,0,0,0,0,0,0,0,1,0
14662,14663,Lorenzo,2013,10,22,6,29.3,-53.3,40,1005,0,0,0,0,0,0,0,1,0
14663,14664,Lorenzo,2013,10,22,12,29.4,-52.4,45,1000,0,0,0,0,0,0,0,1,0
14664,14665,Lorenzo,2013,10,22,18,29.5,-51.5,45,1000,0,0,0,0,0,0,0,1,0
14665,14666,Lorenzo,2013,10,23,0,29.5,-50.6,45,1001,0,0,0,0,0,0,0,1,0
14666,14667,Lorenzo,2013,10,23,6,29.5,-49.8,45,1004,0,0,0,0,0,0,0,1,0
14667,14668,Lorenzo,2013,10,23,12,29.4,-49.3,40,1006,0,0,0,0,0,0,0,1,0
14668,14669,Lorenzo,2013,10,23,18,29.3,-48.9,35,1007,0,0,0,0,0,0,0,1,0
14669,14670,Lorenzo,2013,10,24,0,29.4,-48.4,30,1008,0,0,0,0,0,0,1,0,0
14670,14671,Lorenzo,2013,10,24,6,29.7,-48.0,30,1009,0,0,0,0,0,0,1,0,0
14671,14672,Lorenzo,2013,10,24,12,30.1,-47.7,25,1011,0,0,0,1,0,0,0,0,0
14672,14673,Lorenzo,2013,10,24,18,30.5,-47.2,25,1012,0,0,0,1,0,0,0,0,0
14673,14674,Lorenzo,2013,10,25,0,30.7,-46.7,25,1013,0,0,0,1,0,0,0,0,0
14674,14675,Lorenzo,2013,10,25,6,31.0,-46.1,25,1013,0,0,0,1,0,0,0,0,0
14675,14676,Lorenzo,2013,10,25,12,31.3,-45.7,25,1013,0,0,0,1,0,0,0,0,0
14676,14677,Lorenzo,2013,10,25,18,31.6,-45.3,25,1013,0,0,0,1,0,0,0,0,0
14677,14678,Lorenzo,2013,10,26,0,32.1,-44.7,20,1013,0,0,0,1,0,0,0,0,0
14678,14679,Lorenzo,2013,10,26,6,32.8,-43.9,20,1013,0,0,0,1,0,0,0,0,0
14679,14680,Melissa,2013,11,17,0,23.9,-52.4,35,1006,0,1,0,0,0,0,0,0,0
14680,14681,Melissa,2013,11,17,6,24.3,-52.7,35,1005,0,1,0,0,0,0,0,0,0
14681,14682,Melissa,2013,11,17,12,25.0,-52.9,35,1005,0,1,0,0,0,0,0,0,0
14682,14683,Melissa,2013,11,17,18,26.0,-52.9,40,1002,0,1,0,0,0,0,0,0,0
14683,14684,Melissa,2013,11,18,0,27.1,-52.7,45,997,0,1,0,0,0,0,0,0,0
14684,14685,Melissa,2013,11,18,6,28.3,-52.7,45,992,0,1,0,0,0,0,0,0,0
14685,14686,Melissa,2013,11,18,12,29.1,-53.4,50,987,0,0,0,0,0,1,0,0,0
14686,14687,Melissa,2013,11,18,18,29.7,-54.0,50,987,0,0,0,0,0,1,0,0,0
14687,14688,Melissa,2013,11,19,0,30.2,-54.5,50,985,0,0,0,0,0,1,0,0,0
14688,14689,Melissa,2013,11,19,6,30.8,-54.7,55,982,0,0,0,0,0,1,0,0,0
14689,14690,Melissa,2013,11,19,12,31.6,-54.7,55,982,0,0,0,0,0,1,0,0,0
14690,14691,Melissa,2013,11,19,18,32.5,-54.4,50,982,0,0,0,0,0,1,0,0,0
14691,14692,Melissa,2013,11,20,0,33.3,-53.2,45,985,0,0,0,0,0,1,0,0,0
14692,14693,Melissa,2013,11,20,6,34.1,-51.4,45,988,0,0,0,0,0,0,0,1,0
14693,14694,Melissa,2013,11,20,12,35.1,-49.0,45,988,0,0,0,0,0,0,0,1,0
14694,14695,Melissa,2013,11,20,18,36.3,-46.4,45,988,0,0,0,0,0,0,0,1,0
14695,14696,Melissa,2013,11,21,0,37.5,-43.5,45,984,0,0,0,0,0,0,0,1,0
14696,14697,Melissa,2013,11,21,6,38.8,-40.0,50,984,0,0,0,0,0,0,0,1,0
14697,14698,Melissa,2013,11,21,12,39.9,-36.6,55,980,0,0,0,0,0,0,0,1,0
14698,14699,Melissa,2013,11,21,18,40.7,-33.3,55,980,0,0,0,0,0,0,0,1,0
14699,14700,Melissa,2013,11,22,0,41.3,-30.2,50,984,0,0,0,1,0,0,0,0,0
14700,14701,Melissa,2013,11,22,6,41.6,-27.5,45,988,0,0,0,1,0,0,0,0,0
14701,14702,Melissa,2013,11,22,12,41.6,-24.7,40,992,0,1,0,0,0,0,0,0,0
14702,14703,Melissa,2013,11,22,18,41.3,-22.0,40,996,0,1,0,0,0,0,0,0,0
14703,14704,Melissa,2013,11,23,0,40.8,-19.5,35,1000,0,1,0,0,0,0,0,0,0
14704,14705,Melissa,2013,11,23,6,40.0,-17.1,35,1004,0,1,0,0,0,0,0,0,0
14705,14706,Arthur,2014,6,28,18,32.0,-78.2,20,1017,0,0,0,1,0,0,0,0,0
14706,14707,Arthur,2014,6,29,0,31.2,-77.8,20,1017,0,0,0,1,0,0,0,0,0
14707,14708,Arthur,2014,6,29,6,30.5,-77.4,20,1017,0,0,0,1,0,0,0,0,0
14708,14709,Arthur,2014,6,29,12,30.0,-77.2,20,1016,0,0,0,1,0,0,0,0,0
14709,14710,Arthur,2014,6,29,18,29.7,-77.2,25,1015,0,0,0,1,0,0,0,0,0
14710,14711,Arthur,2014,6,30,0,29.5,-77.5,25,1014,0,0,0,1,0,0,0,0,0
14711,14712,Arthur,2014,6,30,6,29.2,-78.0,25,1013,0,0,0,1,0,0,0,0,0
14712,14713,Arthur,2014,6,30,12,28.7,-78.4,25,1011,0,0,0,1,0,0,0,0,0
14713,14714,Arthur,2014,6,30,18,28.1,-78.7,30,1010,0,0,0,1,0,0,0,0,0
14714,14715,Arthur,2014,7,1,0,27.7,-78.9,30,1008,0,0,0,0,0,0,1,0,0
14715,14716,Arthur,2014,7,1,6,27.5,-79.1,30,1007,0,0,0,0,0,0,1,0,0
14716,14717,Arthur,2014,7,1,12,27.5,-79.2,35,1005,0,0,0,0,0,0,0,1,0
14717,14718,Arthur,2014,7,1,18,27.7,-79.3,40,1003,0,0,0,0,0,0,0,1,0
14718,14719,Arthur,2014,7,2,0,27.9,-79.2,45,999,0,0,0,0,0,0,0,1,0
14719,14720,Arthur,2014,7,2,6,28.2,-79.1,50,995,0,0,0,0,0,0,0,1,0
14720,14721,Arthur,2014,7,2,12,28.7,-79.0,55,995,0,0,0,0,0,0,0,1,0
14721,14722,Arthur,2014,7,2,18,29.4,-79.1,60,994,0,0,0,0,0,0,0,1,0
14722,14723,Arthur,2014,7,3,0,30.1,-79.2,65,987,0,0,1,0,0,0,0,0,0
14723,14724,Arthur,2014,7,3,6,30.9,-79.1,70,984,0,0,1,0,0,0,0,0,0
14724,14725,Arthur,2014,7,3,12,31.8,-78.8,80,981,0,0,1,0,0,0,0,0,0
14725,14726,Arthur,2014,7,3,18,32.9,-78.3,80,978,0,0,1,0,0,0,0,0,0
14726,14727,Arthur,2014,7,4,0,34.0,-77.3,85,975,0,0,1,0,0,0,0,0,0
14727,14728,Arthur,2014,7,4,3,34.7,-76.6,85,973,0,0,1,0,0,0,0,0,0
14728,14729,Arthur,2014,7,4,6,35.3,-76.0,85,972,0,0,1,0,0,0,0,0,0
14729,14730,Arthur,2014,7,4,8,35.8,-75.5,85,973,0,0,1,0,0,0,0,0,0
14730,14731,Arthur,2014,7,4,12,36.8,-74.4,80,976,0,0,1,0,0,0,0,0,0
14731,14732,Arthur,2014,7,4,18,38.4,-72.4,70,978,0,0,1,0,0,0,0,0,0
14732,14733,Arthur,2014,7,5,0,40.2,-69.7,65,976,0,0,1,0,0,0,0,0,0
14733,14734,Arthur,2014,7,5,6,42.3,-67.6,60,981,0,0,0,0,0,0,0,1,0
14734,14735,Arthur,2014,7,5,12,44.1,-66.5,60,982,0,1,0,0,0,0,0,0,0
14735,14736,Arthur,2014,7,5,18,45.9,-65.3,55,980,0,1,0,0,0,0,0,0,0
14736,14737,Arthur,2014,7,6,0,47.1,-64.0,50,981,0,1,0,0,0,0,0,0,0
14737,14738,Arthur,2014,7,6,6,47.6,-62.4,45,982,0,1,0,0,0,0,0,0,0
14738,14739,Arthur,2014,7,6,12,48.5,-60.2,40,986,0,1,0,0,0,0,0,0,0
14739,14740,Arthur,2014,7,6,18,50.3,-58.1,35,989,0,1,0,0,0,0,0,0,0
14740,14741,Arthur,2014,7,7,0,52.3,-56.4,35,988,0,1,0,0,0,0,0,0,0
14741,14742,Arthur,2014,7,7,6,54.2,-55.4,35,985,0,1,0,0,0,0,0,0,0
14742,14743,Arthur,2014,7,7,12,56.0,-54.7,35,984,0,1,0,0,0,0,0,0,0
14743,14744,Arthur,2014,7,7,18,57.3,-54.2,40,985,0,1,0,0,0,0,0,0,0
14744,14745,Arthur,2014,7,8,0,58.1,-54.1,45,988,0,1,0,0,0,0,0,0,0
14745,14746,Arthur,2014,7,8,6,58.9,-54.7,40,991,0,1,0,0,0,0,0,0,0
14746,14747,Arthur,2014,7,8,12,59.4,-56.1,35,993,0,1,0,0,0,0,0,0,0
14747,14748,Arthur,2014,7,8,18,60.0,-57.0,30,995,0,1,0,0,0,0,0,0,0
14748,14749,Arthur,2014,7,9,0,60.3,-56.7,30,997,0,1,0,0,0,0,0,0,0
14749,14750,Arthur,2014,7,9,6,60.1,-56.2,25,1001,0,1,0,0,0,0,0,0,0
14750,14751,Arthur,2014,7,9,12,59.8,-55.7,25,1005,0,1,0,0,0,0,0,0,0
14751,14752,Arthur,2014,7,9,18,59.5,-55.0,25,1008,0,1,0,0,0,0,0,0,0
14752,14753,Two,2014,7,19,12,9.0,-29.0,20,1012,0,0,0,1,0,0,0,0,0
14753,14754,Two,2014,7,19,18,9.4,-30.7,20,1012,0,0,0,1,0,0,0,0,0
14754,14755,Two,2014,7,20,0,9.7,-31.8,20,1012,0,0,0,1,0,0,0,0,0
14755,14756,Two,2014,7,20,6,10.0,-33.0,20,1012,0,0,0,1,0,0,0,0,0
14756,14757,Two,2014,7,20,12,10.4,-34.4,20,1012,0,0,0,1,0,0,0,0,0
14757,14758,Two,2014,7,20,18,10.7,-36.1,20,1012,0,0,0,1,0,0,0,0,0
14758,14759,Two,2014,7,21,0,11.0,-38.0,25,1012,0,0,0,1,0,0,0,0,0
14759,14760,Two,2014,7,21,6,11.2,-39.9,25,1012,0,0,0,1,0,0,0,0,0
14760,14761,Two,2014,7,21,12,11.4,-41.6,30,1012,0,0,0,0,0,0,1,0,0
14761,14762,Two,2014,7,21,18,11.6,-43.1,30,1012,0,0,0,0,0,0,1,0,0
14762,14763,Two,2014,7,22,0,11.9,-44.4,30,1012,0,0,0,0,0,0,1,0,0
14763,14764,Two,2014,7,22,6,12.1,-45.7,30,1012,0,0,0,0,0,0,1,0,0
14764,14765,Two,2014,7,22,12,12.4,-47.2,30,1012,0,0,0,0,0,0,1,0,0
14765,14766,Two,2014,7,22,18,12.8,-48.8,30,1012,0,0,0,0,0,0,1,0,0
14766,14767,Two,2014,7,23,0,13.2,-50.4,30,1012,0,0,0,0,0,0,1,0,0
14767,14768,Two,2014,7,23,6,13.7,-52.2,30,1012,0,0,0,0,0,0,1,0,0
14768,14769,Two,2014,7,23,12,14.0,-55.0,30,1012,0,0,0,0,0,0,1,0,0
14769,14770,Bertha,2014,7,29,6,9.6,-37.1,25,1013,0,0,0,1,0,0,0,0,0
14770,14771,Bertha,2014,7,29,12,9.5,-38.6,30,1012,0,0,0,1,0,0,0,0,0
14771,14772,Bertha,2014,7,29,18,9.5,-40.1,30,1012,0,0,0,1,0,0,0,0,0
14772,14773,Bertha,2014,7,30,0,9.6,-41.5,30,1012,0,0,0,1,0,0,0,0,0
14773,14774,Bertha,2014,7,30,6,9.7,-43.0,30,1012,0,0,0,1,0,0,0,0,0
14774,14775,Bertha,2014,7,30,12,9.8,-44.7,30,1012,0,0,0,1,0,0,0,0,0
14775,14776,Bertha,2014,7,30,18,10.0,-46.4,30,1011,0,0,0,1,0,0,0,0,0
14776,14777,Bertha,2014,7,31,0,10.4,-48.0,35,1010,0,0,0,1,0,0,0,0,0
14777,14778,Bertha,2014,7,31,6,10.7,-49.7,35,1009,0,0,0,1,0,0,0,0,0
14778,14779,Bertha,2014,7,31,12,11.0,-51.4,40,1008,0,0,0,1,0,0,0,0,0
14779,14780,Bertha,2014,7,31,18,11.5,-53.1,40,1007,0,0,0,1,0,0,0,0,0
14780,14781,Bertha,2014,8,1,0,12.2,-54.6,40,1007,0,0,0,0,0,0,0,1,0
14781,14782,Bertha,2014,8,1,6,13.0,-56.2,40,1007,0,0,0,0,0,0,0,1,0
14782,14783,Bertha,2014,8,1,12,13.8,-58.1,45,1006,0,0,0,0,0,0,0,1,0
14783,14784,Bertha,2014,8,1,18,14.5,-60.3,45,1006,0,0,0,0,0,0,0,1,0
14784,14785,Bertha,2014,8,2,0,15.2,-62.3,45,1007,0,0,0,0,0,0,0,1,0
14785,14786,Bertha,2014,8,2,6,15.9,-64.1,40,1008,0,0,0,0,0,0,0,1,0
14786,14787,Bertha,2014,8,2,12,16.7,-65.9,40,1009,0,0,0,0,0,0,0,1,0
14787,14788,Bertha,2014,8,2,18,17.9,-67.6,40,1010,0,0,0,0,0,0,0,1,0
14788,14789,Bertha,2014,8,3,0,19.2,-69.0,40,1011,0,0,0,0,0,0,0,1,0
14789,14790,Bertha,2014,8,3,6,20.3,-70.4,40,1012,0,0,0,0,0,0,0,1,0
14790,14791,Bertha,2014,8,3,12,21.4,-71.6,40,1013,0,0,0,0,0,0,0,1,0
14791,14792,Bertha,2014,8,3,14,21.8,-71.9,40,1013,0,0,0,0,0,0,0,1,0
14792,14793,Bertha,2014,8,3,18,22.7,-72.5,45,1012,0,0,0,0,0,0,0,1,0
14793,14794,Bertha,2014,8,4,0,24.1,-73.1,55,1007,0,0,0,0,0,0,0,1,0
14794,14795,Bertha,2014,8,4,6,25.4,-73.5,60,1004,0,0,0,0,0,0,0,1,0
14795,14796,Bertha,2014,8,4,12,26.8,-73.6,70,998,0,0,1,0,0,0,0,0,0
14796,14797,Bertha,2014,8,4,18,28.5,-73.6,70,999,0,0,1,0,0,0,0,0,0
14797,14798,Bertha,2014,8,5,0,30.5,-73.4,65,1001,0,0,1,0,0,0,0,0,0
14798,14799,Bertha,2014,8,5,6,32.5,-73.2,55,1003,0,0,0,0,0,0,0,1,0
14799,14800,Bertha,2014,8,5,12,34.2,-72.7,50,1005,0,0,0,0,0,0,0,1,0
14800,14801,Bertha,2014,8,5,18,35.5,-71.2,45,1006,0,0,0,0,0,0,0,1,0
14801,14802,Bertha,2014,8,6,0,36.8,-69.3,45,1007,0,0,0,0,0,0,0,1,0
14802,14803,Bertha,2014,8,6,6,38.1,-66.9,45,1007,0,0,0,0,0,0,0,1,0
14803,14804,Bertha,2014,8,6,12,39.4,-64.1,45,1006,0,0,0,0,0,0,0,1,0
14804,14805,Bertha,2014,8,6,18,40.8,-61.3,45,1002,0,1,0,0,0,0,0,0,0
14805,14806,Bertha,2014,8,7,0,42.1,-58.4,50,996,0,1,0,0,0,0,0,0,0
14806,14807,Bertha,2014,8,7,6,43.4,-55.6,45,998,0,1,0,0,0,0,0,0,0
14807,14808,Bertha,2014,8,7,12,44.6,-52.5,40,999,0,1,0,0,0,0,0,0,0
14808,14809,Bertha,2014,8,7,18,46.0,-49.5,40,1000,0,1,0,0,0,0,0,0,0
14809,14810,Bertha,2014,8,8,0,47.4,-46.6,35,1001,0,1,0,0,0,0,0,0,0
14810,14811,Bertha,2014,8,8,6,47.9,-43.0,35,1001,0,1,0,0,0,0,0,0,0
14811,14812,Bertha,2014,8,8,12,47.5,-39.4,35,1002,0,1,0,0,0,0,0,0,0
14812,14813,Bertha,2014,8,8,18,46.9,-34.9,35,1002,0,1,0,0,0,0,0,0,0
14813,14814,Bertha,2014,8,9,0,47.0,-29.0,35,1003,0,1,0,0,0,0,0,0,0
14814,14815,Bertha,2014,8,9,6,47.1,-22.0,35,1003,0,1,0,0,0,0,0,0,0
14815,14816,Bertha,2014,8,9,12,47.5,-15.0,35,1003,0,1,0,0,0,0,0,0,0
14816,14817,Cristobal,2014,8,23,18,21.5,-72.2,30,1005,0,0,0,0,0,0,1,0,0
14817,14818,Cristobal,2014,8,24,0,22.0,-72.5,30,1004,0,0,0,0,0,0,1,0,0
14818,14819,Cristobal,2014,8,24,6,22.6,-72.9,35,1002,0,0,0,0,0,0,0,1,0
14819,14820,Cristobal,2014,8,24,12,23.3,-73.0,40,1001,0,0,0,0,0,0,0,1,0
14820,14821,Cristobal,2014,8,24,18,24.0,-73.0,45,1001,0,0,0,0,0,0,0,1,0
14821,14822,Cristobal,2014,8,25,0,24.2,-73.0,45,998,0,0,0,0,0,0,0,1,0
14822,14823,Cristobal,2014,8,25,6,24.4,-72.9,45,996,0,0,0,0,0,0,0,1,0
14823,14824,Cristobal,2014,8,25,12,24.7,-72.7,50,993,0,0,0,0,0,0,0,1,0
14824,14825,Cristobal,2014,8,25,18,24.9,-72.4,50,992,0,0,0,0,0,0,0,1,0
14825,14826,Cristobal,2014,8,26,0,25.1,-72.1,65,989,0,0,1,0,0,0,0,0,0
14826,14827,Cristobal,2014,8,26,6,25.6,-72.0,65,989,0,0,1,0,0,0,0,0,0
14827,14828,Cristobal,2014,8,26,12,26.7,-71.8,65,988,0,0,1,0,0,0,0,0,0
14828,14829,Cristobal,2014,8,26,18,28.1,-71.4,65,987,0,0,1,0,0,0,0,0,0
14829,14830,Cristobal,2014,8,27,0,29.5,-71.5,70,983,0,0,1,0,0,0,0,0,0
14830,14831,Cristobal,2014,8,27,6,30.6,-72.0,70,983,0,0,1,0,0,0,0,0,0
14831,14832,Cristobal,2014,8,27,12,31.6,-72.2,70,983,0,0,1,0,0,0,0,0,0
14832,14833,Cristobal,2014,8,27,18,32.3,-71.8,65,984,0,0,1,0,0,0,0,0,0
14833,14834,Cristobal,2014,8,28,0,33.5,-70.7,65,984,0,0,1,0,0,0,0,0,0
14834,14835,Cristobal,2014,8,28,6,34.8,-69.0,65,982,0,0,1,0,0,0,0,0,0
14835,14836,Cristobal,2014,8,28,12,36.3,-67.1,70,979,0,0,1,0,0,0,0,0,0
14836,14837,Cristobal,2014,8,28,18,37.5,-63.6,75,971,0,0,1,0,0,0,0,0,0
14837,14838,Cristobal,2014,8,29,0,39.1,-58.8,75,965,0,0,1,0,0,0,0,0,0
14838,14839,Cristobal,2014,8,29,6,41.2,-53.9,70,967,0,0,1,0,0,0,0,0,0
14839,14840,Cristobal,2014,8,29,12,44.2,-49.0,65,970,0,1,0,0,0,0,0,0,0
14840,14841,Cristobal,2014,8,29,18,46.7,-45.9,65,972,0,1,0,0,0,0,0,0,0
14841,14842,Cristobal,2014,8,30,0,48.6,-42.8,65,974,0,1,0,0,0,0,0,0,0
14842,14843,Cristobal,2014,8,30,6,49.9,-39.5,65,974,0,1,0,0,0,0,0,0,0
14843,14844,Cristobal,2014,8,30,12,51.3,-36.2,60,971,0,1,0,0,0,0,0,0,0
14844,14845,Cristobal,2014,8,30,18,54.0,-32.0,60,971,0,1,0,0,0,0,0,0,0
14845,14846,Cristobal,2014,8,31,0,58.0,-28.9,60,971,0,1,0,0,0,0,0,0,0
14846,14847,Cristobal,2014,8,31,6,61.0,-27.0,60,963,0,1,0,0,0,0,0,0,0
14847,14848,Cristobal,2014,8,31,12,62.0,-26.0,60,964,0,1,0,0,0,0,0,0,0
14848,14849,Cristobal,2014,8,31,18,63.0,-24.5,55,968,0,1,0,0,0,0,0,0,0
